id	replicate	trayid	traynumber	rowcoor	colcoor	rep_type	water_type	quality	otherpos	othergeno
9531	1	14_p_l	14	E	7	p	l	1	0	0
6111	1	15_p_l	15	A	2	p	l	1	0	0
9560	1	15_p_l	15	A	3	p	l	1	0	0
9819	1	15_p_l	15	A	4	p	l	1	0	0
9807	1	15_p_l	15	A	5	p	l	1	0	0
7186	1	15_p_l	15	A	6	p	l	1	0	0
9839	1	15_p_l	15	A	7	p	l	1	0	0
768	1	15_p_l	15	B	1	p	l	1	0	0
7127	1	15_p_l	15	B	2	p	l	1	0	0
6098	1	15_p_l	15	B	3	p	l	1	0	0
9825	1	15_p_l	15	B	4	p	l	1	0	0
7372	1	15_p_l	15	B	5	p	l	1	0	0
6094	1	15_p_l	15	B	6	p	l	1	0	0
9528	1	15_p_l	15	B	7	p	l	1	0	0
9481	2	15_p_l	15	B	8	p	l	1	0	0
9660	2	15_p_l	15	C	1	p	l	1	0	0
9408	2	15_p_l	15	C	2	p	l	1	0	0
9758	2	15_p_l	15	C	3	p	l	1	0	0
8237	2	15_p_l	15	C	4	p	l	1	0	0
9644	2	15_p_l	15	C	5	p	l	1	0	0
6218	2	15_p_l	15	C	6	p	l	1	0	0
6109	2	15_p_l	15	C	7	p	l	1	0	0
6097	2	15_p_l	15	C	8	p	l	1	0	0
8365	2	15_p_l	15	D	1	p	l	1	0	0
5784	2	15_p_l	15	D	2	p	l	1	0	0
9891	2	15_p_l	15	D	3	p	l	1	0	0
9867	2	15_p_l	15	D	4	p	l	1	0	0
7209	2	15_p_l	15	D	5	p	l	1	0	0
9935	2	15_p_l	15	D	6	p	l	1	0	0
9556	2	15_p_l	15	D	7	p	l	1	0	0
6992	2	15_p_l	15	D	8	p	l	1	0	0
7072	2	15_p_l	15	E	2	p	l	1	0	0
7255	2	15_p_l	15	E	3	p	l	1	0	0
6125	2	15_p_l	15	E	4	p	l	1	0	0
7298	2	15_p_l	15	E	5	p	l	1	0	0
2	2	15_p_l	15	E	6	p	l	1	0	0
9725	2	15_p_l	15	E	7	p	l	1	0	0
9817	2	16_p_l	16	A	2	p	l	1	0	0
9732	2	16_p_l	16	A	3	p	l	1	0	0
10014	2	16_p_l	16	A	4	p	l	1	0	0
9723	2	16_p_l	16	A	5	p	l	1	0	0
7000	2	16_p_l	16	A	6	p	l	1	0	0
9823	2	16_p_l	16	A	7	p	l	1	0	0
7276	2	16_p_l	16	B	1	p	l	1	0	0
7343	2	16_p_l	16	B	2	p	l	1	0	0
9714	2	16_p_l	16	B	3	p	l	1	0	0
7477	2	16_p_l	16	B	4	p	l	1	0	0
9559	2	16_p_l	16	B	5	p	l	1	0	0
6201	2	16_p_l	16	B	6	p	l	1	0	0
6151	2	16_p_l	16	B	7	p	l	1	0	0
6911	2	16_p_l	16	B	8	p	l	1	0	0
6085	2	16_p_l	16	C	1	p	l	1	0	0
6108	2	16_p_l	16	C	2	p	l	1	0	0
7208	2	16_p_l	16	C	3	p	l	1	0	0
9755	2	16_p_l	16	C	4	p	l	1	0	0
8243	2	16_p_l	16	C	5	p	l	1	0	0
9820	2	16_p_l	16	C	6	p	l	1	0	0
768	2	16_p_l	16	C	7	p	l	1	0	0
1890	2	16_p_l	16	C	8	p	l	1	0	0
9807	2	16_p_l	16	D	1	p	l	1	0	0
9879	2	16_p_l	16	D	2	p	l	1	0	0
159	2	16_p_l	16	D	3	p	l	1	0	0
7014	2	16_p_l	16	D	4	p	l	1	0	0
7143	2	16_p_l	16	D	5	p	l	1	0	0
7305	2	16_p_l	16	D	6	p	l	1	0	0
7028	2	16_p_l	16	D	7	p	l	1	0	0
9125	2	16_p_l	16	D	8	p	l	1	0	0
9743	2	16_p_l	16	E	2	p	l	1	0	0
6140	2	16_p_l	16	E	3	p	l	1	0	0
6979	2	16_p_l	16	E	4	p	l	1	0	0
9920	2	16_p_l	16	E	5	p	l	1	0	0
9819	2	16_p_l	16	E	6	p	l	1	0	0
9058	2	16_p_l	16	E	7	p	l	1	0	0
9561	2	17_p_l	17	A	2	p	l	1	0	0
7077	2	17_p_l	17	A	3	p	l	1	0	0
9719	2	17_p_l	17	A	4	p	l	1	0	0
9944	2	17_p_l	17	A	5	p	l	1	0	0
9701	2	17_p_l	17	A	6	p	l	1	0	0
6145	2	17_p_l	17	A	7	p	l	1	0	0
9814	2	17_p_l	17	B	1	p	l	1	0	0
9659	2	17_p_l	17	B	2	p	l	1	0	0
8312	2	17_p_l	17	B	3	p	l	1	0	0
9534	2	17_p_l	17	B	4	p	l	1	0	0
9587	2	17_p_l	17	B	5	p	l	1	0	0
932	2	17_p_l	17	B	6	p	l	1	0	0
9507	2	17_p_l	17	B	7	p	l	1	0	0
9399	2	17_p_l	17	B	8	p	l	1	0	0
7207	2	17_p_l	17	C	1	p	l	1	0	0
7106	2	17_p_l	17	C	2	p	l	1	0	0
9833	2	17_p_l	17	C	3	p	l	1	0	0
6122	2	17_p_l	17	C	4	p	l	1	0	0
9640	2	17_p_l	17	C	5	p	l	1	0	0
9536	2	17_p_l	17	C	6	p	l	1	0	0
7025	2	17_p_l	17	C	7	p	l	1	0	0
9619	2	17_p_l	17	C	8	p	l	1	0	0
6008	2	17_p_l	17	D	1	p	l	1	0	0
9699	2	17_p_l	17	D	2	p	l	1	0	0
9553	2	17_p_l	17	D	3	p	l	1	0	0
9631	2	17_p_l	17	D	4	p	l	1	0	0
9525	2	17_p_l	17	D	5	p	l	1	0	0
9579	2	17_p_l	17	D	6	p	l	1	0	0
9574	2	17_p_l	17	D	7	p	l	1	0	0
9596	2	17_p_l	17	D	8	p	l	1	0	0
9522	2	17_p_l	17	E	2	p	l	1	0	0
9521	2	17_p_l	17	E	3	p	l	1	0	0
9741	2	17_p_l	17	E	4	p	l	1	0	0
9779	2	17_p_l	17	E	5	p	l	1	0	0
9416	2	17_p_l	17	E	6	p	l	1	0	0
5349	2	17_p_l	17	E	7	p	l	1	0	0
6090	2	18_p_l	18	A	2	p	l	1	0	0
9610	2	18_p_l	18	A	3	p	l	1	0	0
7162	2	18_p_l	18	A	4	p	l	1	0	0
9541	2	18_p_l	18	A	5	p	l	1	0	0
7287	2	18_p_l	18	A	6	p	l	1	0	0
9705	2	18_p_l	18	A	7	p	l	1	0	0
4958	2	18_p_l	18	B	1	p	l	1	0	0
9647	2	18_p_l	18	B	2	p	l	1	0	0
9827	2	18_p_l	18	B	3	p	l	1	0	0
7346	2	18_p_l	18	B	4	p	l	1	0	0
9898	2	18_p_l	18	B	5	p	l	1	0	0
9895	2	18_p_l	18	B	6	p	l	1	0	0
9636	2	18_p_l	18	B	7	p	l	1	0	0
9787	2	18_p_l	18	B	8	p	l	1	0	0
6112	2	18_p_l	18	C	1	p	l	1	0	0
7036	2	18_p_l	18	C	2	p	l	1	0	0
9738	2	18_p_l	18	C	3	p	l	1	0	0
6989	2	18_p_l	18	C	4	p	l	1	0	0
9764	2	18_p_l	18	C	5	p	l	1	0	0
6987	2	18_p_l	18	C	6	p	l	1	0	0
6244	2	18_p_l	18	C	7	p	l	1	0	0
9782	2	18_p_l	18	C	8	p	l	1	0	0
9558	2	18_p_l	18	D	1	p	l	1	0	0
9547	2	18_p_l	18	D	2	p	l	1	0	0
9821	2	18_p_l	18	D	3	p	l	1	0	0
9528	2	18_p_l	18	D	4	p	l	1	0	0
9717	2	18_p_l	18	D	5	p	l	1	0	0
7181	2	18_p_l	18	D	6	p	l	1	0	0
8420	2	18_p_l	18	D	7	p	l	1	0	0
9855	2	18_p_l	18	D	8	p	l	1	0	0
9927	2	18_p_l	18	E	2	p	l	1	0	0
8387	2	18_p_l	18	E	3	p	l	1	0	0
9600	2	18_p_l	18	E	4	p	l	1	0	0
9854	2	18_p_l	18	E	5	p	l	1	0	0
9532	2	18_p_l	18	E	6	p	l	1	0	0
6134	2	18_p_l	18	E	7	p	l	1	0	0
7296	2	19_p_l	19	A	2	p	l	1	0	0
6131	2	19_p_l	19	A	3	p	l	1	0	0
9841	2	19_p_l	19	A	4	p	l	1	0	0
9510	2	19_p_l	19	A	5	p	l	1	0	0
9562	2	19_p_l	19	A	6	p	l	1	0	0
915	2	19_p_l	19	A	7	p	l	1	0	0
7419	2	19_p_l	19	B	1	p	l	1	0	0
7268	2	19_p_l	19	B	2	p	l	1	0	0
9789	2	19_p_l	19	B	3	p	l	1	0	0
9737	2	19_p_l	19	B	4	p	l	1	0	0
7186	2	19_p_l	19	B	5	p	l	1	0	0
9834	2	19_p_l	19	B	6	p	l	1	0	0
6128	2	19_p_l	19	B	7	p	l	1	0	0
7117	2	19_p_l	19	B	8	p	l	1	0	0
9380	2	19_p_l	19	C	1	p	l	1	0	0
9925	2	19_p_l	19	C	2	p	l	1	0	0
9564	2	19_p_l	19	C	3	p	l	1	0	0
6216	2	19_p_l	19	C	4	p	l	1	0	0
9470	2	19_p_l	19	C	5	p	l	1	0	0
9531	2	19_p_l	19	C	6	p	l	1	0	0
7353	2	19_p_l	19	C	7	p	l	1	0	0
9846	2	19_p_l	19	C	8	p	l	1	0	0
9543	2	19_p_l	19	D	1	p	l	1	0	0
9832	2	19_p_l	19	D	2	p	l	1	0	0
9762	2	19_p_l	19	D	3	p	l	1	0	0
9427	2	19_p_l	19	D	4	p	l	1	0	0
9918	2	19_p_l	19	D	5	p	l	1	0	0
9634	2	19_p_l	19	D	6	p	l	1	0	0
9847	2	19_p_l	19	D	7	p	l	1	0	0
9873	2	19_p_l	19	D	8	p	l	1	0	0
6074	2	19_p_l	19	E	2	p	l	1	0	0
9519	2	19_p_l	19	E	3	p	l	1	0	0
9595	2	19_p_l	19	E	4	p	l	1	0	0
9523	2	19_p_l	19	E	5	p	l	1	0	0
5772	2	19_p_l	19	E	6	p	l	1	0	0
9992	2	19_p_l	19	E	7	p	l	1	0	0
9590	2	20_p_l	20	A	2	p	l	1	0	0
6243	2	20_p_l	20	A	3	p	l	1	0	0
9799	2	20_p_l	20	A	4	p	l	1	0	0
9629	2	20_p_l	20	A	5	p	l	1	0	0
9716	2	20_p_l	20	A	6	p	l	1	0	0
9726	2	20_p_l	20	A	7	p	l	1	0	0
6915	2	20_p_l	20	B	1	p	l	1	0	0
6192	2	20_p_l	20	B	2	p	l	1	0	0
7250	2	20_p_l	20	B	3	p	l	1	0	0
8241	2	20_p_l	20	B	4	p	l	1	0	0
9514	2	20_p_l	20	B	5	p	l	1	0	0
9885	2	20_p_l	20	B	6	p	l	1	0	0
9754	2	20_p_l	20	B	7	p	l	1	0	0
9835	2	20_p_l	20	B	8	p	l	1	0	0
9314	2	20_p_l	20	C	1	p	l	1	0	0
9663	2	20_p_l	20	C	2	p	l	1	0	0
6107	2	20_p_l	20	C	3	p	l	1	0	0
7323	2	20_p_l	20	C	4	p	l	1	0	0
10020	2	20_p_l	20	C	5	p	l	1	0	0
6099	2	20_p_l	20	C	6	p	l	1	0	0
9840	2	20_p_l	20	C	7	p	l	1	0	0
6138	2	20_p_l	20	C	8	p	l	1	0	0
5811	2	20_p_l	20	D	1	p	l	maybe	0	9888
8231	2	20_p_l	20	D	2	p	l	1	0	0
9761	2	20_p_l	20	D	3	p	l	1	0	0
6958	2	20_p_l	20	D	4	p	l	1	0	0
9747	2	20_p_l	20	D	5	p	l	1	0	0
9339	2	20_p_l	20	D	6	p	l	1	0	0
6897	2	20_p_l	20	D	7	p	l	1	0	0
9571	2	20_p_l	20	D	8	p	l	1	0	0
9520	2	20_p_l	20	E	2	p	l	1	0	0
9524	2	20_p_l	20	E	3	p	l	1	0	0
7411	2	20_p_l	20	E	4	p	l	1	0	0
7003	2	20_p_l	20	E	5	p	l	1	0	0
7063	2	20_p_l	20	E	6	p	l	1	0	0
9769	2	20_p_l	20	E	7	p	l	1	0	0
9515	2	21_p_l	21	A	2	p	l	1	0	0
6133	2	21_p_l	21	A	3	p	l	1	0	0
9599	2	21_p_l	21	A	4	p	l	1	0	0
9933	2	21_p_l	21	A	5	p	l	1	0	0
6990	2	21_p_l	21	A	6	p	l	1	0	0
9882	2	21_p_l	21	A	7	p	l	1	0	0
5486	2	21_p_l	21	B	1	p	l	1	0	0
9402	2	21_p_l	21	B	2	p	l	1	0	0
6142	2	21_p_l	21	B	3	p	l	1	0	0
7203	2	21_p_l	21	B	4	p	l	1	0	0
6150	2	21_p_l	21	B	5	p	l	1	0	0
9115	2	21_p_l	21	B	6	p	l	1	0	0
9394	2	21_p_l	21	B	7	p	l	1	0	0
6174	2	21_p_l	21	B	8	p	l	1	0	0
9630	2	21_p_l	21	C	1	p	l	1	0	0
9641	2	21_p_l	21	C	2	p	l	1	0	0
6194	2	21_p_l	21	C	3	p	l	1	0	0
9598	2	21_p_l	21	C	4	p	l	1	0	0
6680	2	21_p_l	21	C	5	p	l	1	0	0
6938	2	21_p_l	21	C	6	p	l	1	0	0
9905	2	21_p_l	21	C	7	p	l	1	0	0
772	2	21_p_l	21	C	8	p	l	1	0	0
9888	2	21_p_l	21	D	1	p	l	maybe	0	0
9718	2	21_p_l	21	D	2	p	l	1	0	0
9720	2	21_p_l	21	D	3	p	l	1	0	0
9625	2	21_p_l	21	D	4	p	l	1	0	0
9529	2	21_p_l	21	D	5	p	l	1	0	0
9656	2	21_p_l	21	D	6	p	l	1	0	0
8240	2	21_p_l	21	D	7	p	l	1	0	0
9774	2	21_p_l	21	D	8	p	l	1	0	0
6177	2	21_p_l	21	E	2	p	l	1	0	0
8214	2	21_p_l	21	E	3	p	l	1	0	0
9804	2	21_p_l	21	E	4	p	l	1	0	0
7013	2	21_p_l	21	E	5	p	l	1	0	0
8244	2	21_p_l	21	E	6	p	l	1	0	0
9573	2	21_p_l	21	E	7	p	l	1	0	0
9513	2	22_p_l	22	A	2	p	l	1	0	0
9371	2	22_p_l	22	A	3	p	l	1	0	0
9565	2	22_p_l	22	A	4	p	l	1	0	0
9852	2	22_p_l	22	A	5	p	l	1	0	0
6210	2	22_p_l	22	A	6	p	l	1	0	0
9781	2	22_p_l	22	A	7	p	l	1	0	0
9697	2	22_p_l	22	B	1	p	l	1	0	0
7404	2	22_p_l	22	B	2	p	l	1	0	0
8230	2	22_p_l	22	B	3	p	l	1	0	0
5856	2	22_p_l	22	B	4	p	l	1	0	0
9771	2	22_p_l	22	B	5	p	l	1	0	0
6180	2	22_p_l	22	B	6	p	l	1	0	0
9593	2	22_p_l	22	B	7	p	l	1	0	0
7026	2	22_p_l	22	B	8	p	l	1	0	0
9336	2	22_p_l	22	C	1	p	l	1	0	0
9298	2	22_p_l	22	C	2	p	l	1	0	0
6126	2	22_p_l	22	C	3	p	l	1	0	0
9813	2	22_p_l	22	C	4	p	l	1	0	0
9836	2	22_p_l	22	C	5	p	l	1	0	0
9517	2	22_p_l	22	C	6	p	l	1	0	0
9637	2	22_p_l	22	C	7	p	l	1	0	0
5800	2	22_p_l	22	C	8	p	l	1	0	0
9537	2	22_p_l	22	D	1	p	l	1	0	0
9890	2	22_p_l	22	D	2	p	l	1	0	0
9594	2	22_p_l	22	D	3	p	l	1	0	0
9585	2	22_p_l	22	D	4	p	l	1	0	0
9830	2	22_p_l	22	D	5	p	l	1	0	0
7126	2	22_p_l	22	D	6	p	l	1	0	0
9549	2	22_p_l	22	D	7	p	l	1	0	0
9551	2	22_p_l	22	D	8	p	l	1	0	0
7378	2	22_p_l	22	E	2	p	l	1	0	0
9897	2	22_p_l	22	E	3	p	l	1	0	0
9838	2	22_p_l	22	E	4	p	l	1	0	0
6929	2	22_p_l	22	E	5	p	l	1	0	0
7282	2	22_p_l	22	E	6	p	l	1	0	0
6235	2	22_p_l	22	E	7	p	l	1	0	0
1	2	23_p_l	23	A	2	p	l	1	0	0
9546	2	23_p_l	23	A	3	p	l	1	0	0
6961	2	23_p_l	23	A	4	p	l	1	0	0
7008	2	23_p_l	23	A	5	p	l	1	0	0
7347	2	23_p_l	23	A	6	p	l	1	0	0
9876	2	23_p_l	23	A	7	p	l	1	0	0
6040	2	23_p_l	23	B	1	p	l	1	0	0
9503	2	23_p_l	23	B	2	p	l	1	0	0
6209	2	23_p_l	23	B	3	p	l	1	0	0
9849	2	23_p_l	23	B	4	p	l	1	0	0
9937	2	23_p_l	23	B	5	p	l	1	0	0
7164	2	23_p_l	23	B	6	p	l	1	0	0
766	2	23_p_l	23	B	7	p	l	1	0	0
8227	2	23_p_l	23	B	8	p	l	1	0	0
9506	2	23_p_l	23	C	1	p	l	1	0	0
9941	2	23_p_l	23	C	2	p	l	1	0	0
765	2	23_p_l	23	C	3	p	l	1	0	0
9535	2	23_p_l	23	C	4	p	l	1	0	0
5577	2	23_p_l	23	C	5	p	l	1	0	0
5353	2	23_p_l	23	C	6	p	l	1	0	0
9748	2	23_p_l	23	C	7	p	l	1	0	0
9616	2	23_p_l	23	C	8	p	l	1	0	0
9831	2	23_p_l	23	D	1	p	l	1	0	0
9722	2	23_p_l	23	D	2	p	l	1	0	0
9910	2	23_p_l	23	D	3	p	l	1	0	0
9826	2	23_p_l	23	D	4	p	l	1	0	0
9591	2	23_p_l	23	D	5	p	l	1	0	0
9904	2	23_p_l	23	D	6	p	l	1	0	0
9583	2	23_p_l	23	D	7	p	l	1	0	0
7127	2	23_p_l	23	D	8	p	l	1	0	0
9880	2	23_p_l	23	E	2	p	l	1	0	0
9837	2	23_p_l	23	E	3	p	l	1	0	0
6092	2	23_p_l	23	E	4	p	l	1	0	0
9875	2	23_p_l	23	E	5	p	l	1	0	0
6172	2	23_p_l	23	E	6	p	l	1	0	0
6114	2	23_p_l	23	E	7	p	l	1	0	0
7384	2	24_p_l	24	A	2	p	l	1	0	0
9635	2	24_p_l	24	A	3	p	l	1	0	0
9853	2	24_p_l	24	A	4	p	l	1	0	0
7071	2	24_p_l	24	A	5	p	l	1	0	0
9744	2	24_p_l	24	A	6	p	l	1	0	0
9803	2	24_p_l	24	A	7	p	l	1	0	0
9539	2	24_p_l	24	B	1	p	l	1	0	0
7130	2	24_p_l	24	B	2	p	l	1	0	0
7031	2	24_p_l	24	B	3	p	l	1	0	0
9845	2	24_p_l	24	B	4	p	l	1	0	0
7288	2	24_p_l	24	B	5	p	l	1	0	0
8343	2	24_p_l	24	B	6	p	l	1	0	0
6193	2	24_p_l	24	B	7	p	l	1	0	0
9906	2	24_p_l	24	B	8	p	l	1	0	0
8242	2	24_p_l	24	C	1	p	l	1	0	0
9409	2	24_p_l	24	C	2	p	l	1	0	0
9611	2	24_p_l	24	C	3	p	l	1	0	0
9567	2	24_p_l	24	C	4	p	l	1	0	0
6115	2	24_p_l	24	C	5	p	l	1	0	0
9902	2	24_p_l	24	C	6	p	l	1	0	0
9848	2	24_p_l	24	C	7	p	l	1	0	0
9790	2	24_p_l	24	C	8	p	l	1	0	0
9508	2	24_p_l	24	D	1	p	l	1	0	0
9874	2	24_p_l	24	D	2	p	l	1	0	0
8311	2	24_p_l	24	D	3	p	l	1	0	0
6189	2	24_p_l	24	D	4	p	l	1	0	0
9527	2	24_p_l	24	D	5	p	l	1	0	0
9343	2	24_p_l	24	D	6	p	l	1	0	0
5768	2	24_p_l	24	D	7	p	l	1	0	0
7163	2	24_p_l	24	D	8	p	l	1	0	0
7273	2	24_p_l	24	E	2	p	l	1	0	0
7125	2	24_p_l	24	E	3	p	l	1	0	0
7092	2	24_p_l	24	E	4	p	l	1	0	0
8264	2	24_p_l	24	E	5	p	l	1	0	0
9938	2	24_p_l	24	E	6	p	l	1	0	0
6986	2	24_p_l	24	E	7	p	l	1	0	0
9642	2	25_p_l	25	A	2	p	l	1	0	0
9766	2	25_p_l	25	A	3	p	l	1	0	0
9810	2	25_p_l	25	A	4	p	l	1	0	0
8249	2	25_p_l	25	A	5	p	l	1	0	0
6111	2	25_p_l	25	A	6	p	l	1	0	0
9645	2	25_p_l	25	A	7	p	l	1	0	0
9615	2	25_p_l	25	B	1	p	l	1	0	0
403	2	25_p_l	25	B	2	p	l	1	0	0
7316	2	25_p_l	25	B	3	p	l	1	0	0
7307	2	25_p_l	25	B	4	p	l	1	0	0
9602	2	25_p_l	25	B	5	p	l	1	0	0
9866	2	25_p_l	25	B	6	p	l	1	0	0
763	2	25_p_l	25	B	7	p	l	1	0	0
5151	2	25_p_l	25	B	8	p	l	1	0	0
9509	2	25_p_l	25	C	1	p	l	1	0	0
5165	2	25_p_l	25	C	2	p	l	1	0	0
6094	2	25_p_l	25	C	3	p	l	1	0	0
9584	2	25_p_l	25	C	4	p	l	1	0	0
6137	2	25_p_l	25	C	5	p	l	1	0	0
6945	2	25_p_l	25	C	6	p	l	1	0	0
9577	2	25_p_l	25	C	7	p	l	1	0	0
9569	2	25_p_l	25	C	8	p	l	1	0	0
9708	2	25_p_l	25	D	1	p	l	1	0	0
7062	2	25_p_l	25	D	2	p	l	1	0	0
6184	2	25_p_l	25	D	3	p	l	1	0	0
9777	2	25_p_l	25	D	4	p	l	1	0	0
9540	2	25_p_l	25	D	5	p	l	1	0	0
6188	2	25_p_l	25	D	6	p	l	1	0	0
9582	2	25_p_l	25	D	7	p	l	1	0	0
9883	2	25_p_l	25	D	8	p	l	1	0	0
7372	2	25_p_l	25	E	2	p	l	1	0	0
6025	2	25_p_l	25	E	3	p	l	1	0	0
1552	2	25_p_l	25	E	4	p	l	1	0	0
9555	2	25_p_l	25	E	5	p	l	1	0	0
9870	2	25_p_l	25	E	6	p	l	1	0	0
9825	2	25_p_l	25	E	7	p	l	1	0	0
6191	2	26_p_l	26	A	2	p	l	1	0	0
9651	2	26_p_l	26	A	3	p	l	1	0	0
9791	2	26_p_l	26	A	4	p	l	1	0	0
9899	2	26_p_l	26	A	5	p	l	1	0	0
9903	2	26_p_l	26	A	6	p	l	1	0	0
9057	2	26_p_l	26	A	7	p	l	1	0	0
9657	2	26_p_l	26	B	1	p	l	1	0	0
7169	2	26_p_l	26	B	2	p	l	1	0	0
9421	2	26_p_l	26	B	3	p	l	1	0	0
9544	2	26_p_l	26	B	4	p	l	1	0	0
9886	2	26_p_l	26	B	5	p	l	1	0	0
7218	2	26_p_l	26	B	6	p	l	1	0	0
9581	2	26_p_l	26	B	7	p	l	1	0	0
6203	2	26_p_l	26	B	8	p	l	1	0	0
7081	2	26_p_l	26	C	1	p	l	1	0	0
9601	2	26_p_l	26	C	2	p	l	1	0	0
6042	2	26_p_l	26	C	3	p	l	1	0	0
7102	2	26_p_l	26	C	4	p	l	1	0	0
9363	2	26_p_l	26	C	5	p	l	1	0	0
6195	2	26_p_l	26	C	6	p	l	1	0	0
5741	2	26_p_l	26	C	7	p	l	1	0	0
9828	2	26_p_l	26	C	8	p	l	1	0	0
9588	2	26_p_l	26	D	1	p	l	1	0	0
9901	2	26_p_l	26	D	2	p	l	1	0	0
9622	2	26_p_l	26	D	3	p	l	1	0	0
9887	2	26_p_l	26	D	4	p	l	1	0	0
8247	2	26_p_l	26	D	5	p	l	1	0	0
9850	2	26_p_l	26	D	6	p	l	1	0	0
9736	2	26_p_l	26	D	7	p	l	1	0	0
9332	2	26_p_l	26	D	8	p	l	1	0	0
9843	2	26_p_l	26	E	2	p	l	1	0	0
9839	2	26_p_l	26	E	3	p	l	1	0	0
9698	2	26_p_l	26	E	4	p	l	1	0	0
9530	2	26_p_l	26	E	5	p	l	1	0	0
9638	2	26_p_l	26	E	6	p	l	1	0	0
6136	2	26_p_l	26	E	7	p	l	1	0	0
6898	2	27_p_l	27	A	2	p	l	1	0	0
6169	2	27_p_l	27	A	3	p	l	1	0	0
9609	2	27_p_l	27	A	4	p	l	1	0	0
6963	2	27_p_l	27	A	5	p	l	1	0	0
9542	2	27_p_l	27	A	6	p	l	1	0	0
9795	2	27_p_l	27	A	7	p	l	1	0	0
6105	2	27_p_l	27	B	1	p	l	1	0	0
9526	2	27_p_l	27	B	2	p	l	1	0	0
5779	2	27_p_l	27	B	3	p	l	1	0	0
8337	2	27_p_l	27	B	4	p	l	1	0	0
2317	2	27_p_l	27	B	5	p	l	1	0	0
9812	2	27_p_l	27	B	6	p	l	1	0	0
9643	2	27_p_l	27	B	7	p	l	1	0	0
9900	2	27_p_l	27	B	8	p	l	1	0	0
6217	2	27_p_l	27	C	1	p	l	1	0	0
9626	2	27_p_l	27	C	2	p	l	1	0	0
7002	2	27_p_l	27	C	3	p	l	1	0	0
9597	2	27_p_l	27	C	4	p	l	1	0	0
6148	2	27_p_l	27	C	5	p	l	1	0	0
6173	2	27_p_l	27	C	6	p	l	1	0	0
6098	2	27_p_l	27	C	7	p	l	1	0	0
9512	2	27_p_l	27	C	8	p	l	1	0	0
7415	2	27_p_l	27	D	1	p	l	1	0	0
9661	2	27_p_l	27	D	2	p	l	1	0	0
9924	2	27_p_l	27	D	3	p	l	1	0	0
7394	2	27_p_l	27	D	4	p	l	1	0	0
7373	2	27_p_l	27	D	5	p	l	1	0	0
7133	2	27_p_l	27	D	6	p	l	1	0	0
9589	2	27_p_l	27	D	7	p	l	1	0	0
9707	2	27_p_l	27	D	8	p	l	1	0	0
9518	2	27_p_l	27	E	2	p	l	1	0	0
9612	2	27_p_l	27	E	3	p	l	1	0	0
9749	2	27_p_l	27	E	4	p	l	1	0	0
9881	2	27_p_l	27	E	5	p	l	1	0	0
9121	2	27_p_l	27	E	6	p	l	1	0	0
7416	2	27_p_l	27	E	7	p	l	1	0	0
9892	2	28_p_l	28	A	2	p	l	1	0	0
6149	2	28_p_l	28	A	3	p	l	1	0	0
7354	2	28_p_l	28	A	4	p	l	1	0	0
9578	2	28_p_l	28	A	5	p	l	1	0	0
9098	2	28_p_l	28	A	6	p	l	1	0	0
6198	2	28_p_l	28	A	7	p	l	1	0	0
9586	2	28_p_l	28	B	1	p	l	1	0	0
801	2	28_p_l	28	B	2	p	l	1	0	0
9548	2	28_p_l	28	B	3	p	l	1	0	0
6106	2	28_p_l	28	B	4	p	l	1	0	0
8236	2	28_p_l	28	B	5	p	l	1	0	0
9894	2	28_p_l	28	B	6	p	l	1	0	0
9511	2	28_p_l	28	B	7	p	l	1	0	0
265	2	28_p_l	28	B	8	p	l	1	0	0
9706	2	28_p_l	28	C	1	p	l	1	0	0
9759	2	28_p_l	28	C	2	p	l	1	0	0
9533	2	28_p_l	28	C	3	p	l	1	0	0
9869	2	28_p_l	28	C	4	p	l	1	0	0
8357	2	28_p_l	28	C	5	p	l	1	0	0
9576	2	28_p_l	28	C	6	p	l	1	0	0
7337	2	28_p_l	28	C	7	p	l	1	0	0
9632	2	28_p_l	28	C	8	p	l	1	0	0
9802	2	28_p_l	28	D	1	p	l	1	0	0
8235	2	28_p_l	28	D	2	p	l	1	0	0
9775	2	28_p_l	28	D	3	p	l	1	0	0
7165	2	28_p_l	28	D	4	p	l	1	0	0
9557	2	28_p_l	28	D	5	p	l	1	0	0
6202	2	28_p_l	28	D	6	p	l	1	0	0
8351	2	28_p_l	28	D	7	p	l	1	0	0
9784	2	28_p_l	28	D	8	p	l	1	0	0
8246	2	28_p_l	28	E	2	p	l	1	0	0
9928	2	28_p_l	28	E	3	p	l	1	0	0
9560	2	28_p_l	28	E	4	p	l	1	0	0
7430	2	28_p_l	28	E	5	p	l	1	0	0
9653	2	28_p_l	28	E	6	p	l	1	0	0
7244	2	28_p_l	28	E	7	p	l	1	0	0
9878	2	29_p_l	29	A	2	p	l	1	0	0
9772	2	29_p_l	29	A	3	p	l	1	0	0
9713	2	29_p_l	29	A	4	p	l	1	0	0
8354	2	29_p_l	29	A	5	p	l	1	0	0
7333	2	29_p_l	29	A	6	p	l	1	0	0
9947	2	29_p_l	29	A	7	p	l	1	0	0
9871	2	29_p_l	29	B	1	p	l	1	0	0
9554	2	29_p_l	29	B	2	p	l	1	0	0
10006	2	29_p_l	29	B	3	p	l	1	0	0
9739	2	29_p_l	29	B	4	p	l	1	0	0
6073	2	29_p_l	29	B	5	p	l	1	0	0
9868	2	29_p_l	29	B	6	p	l	1	0	0
