ACC_ID	SET	mean_Total_length_day001	mean_Total_length_day002	mean_Total_length_day003	mean_Total_length_day004	mean_Total_length_day005	mean_Euclidian_length_day001	mean_Euclidian_length_day002	mean_Euclidian_length_day003	mean_Euclidian_length_day004	mean_Euclidian_length_day005	mean_Root_tortuosity_day001	mean_Root_tortuosity_day002	mean_Root_tortuosity_day003	mean_Root_tortuosity_day004	mean_Root_tortuosity_day005	mean_Root_tortuosity_avg	mean_Root_growth_rate_day001-day002	mean_Root_growth_rate_day002-day003	mean_Root_growth_rate_day003-day004	mean_Root_growth_rate_day004-day005	mean_Root_growth_rate_avg	mean_Relative_root_growth_rate_day001-day002	mean_Relative_root_growth_rate_day002-day003	mean_Relative_root_growth_rate_day003-day004	mean_Relative_root_growth_rate_day004-day005	mean_Relative_root_growth_rate_avg	mean_Root_angle_day001	mean_Root_angle_day002	mean_Root_angle_day003	mean_Root_angle_day004	mean_Root_angle_day005	mean_Root_angle_avg	mean_Root_directional_equivalent_day001	mean_Root_directional_equivalent_day002	mean_Root_directional_equivalent_day003	mean_Root_directional_equivalent_day004	mean_Root_directional_equivalent_day005	mean_Root_directional_equivalent_avg	mean_Root_horizontal_index_day001	mean_Root_horizontal_index_day002	mean_Root_horizontal_index_day003	mean_Root_horizontal_index_day004	mean_Root_horizontal_index_day005	mean_Root_horizontal_index_avg	mean_Root_vertical_index_day001	mean_Root_vertical_index_day002	mean_Root_vertical_index_day003	mean_Root_vertical_index_day004	mean_Root_vertical_index_day005	mean_Root_vertical_index_avg	mean_Root_linearity_day001	mean_Root_linearity_day002	mean_Root_linearity_day003	mean_Root_linearity_day004	mean_Root_linearity_day005	mean_Root_linearity_avg	mean_Average_root_width_day001	mean_Average_root_width_day002	mean_Average_root_width_day003	mean_Average_root_width_day004	mean_Average_root_width_day005	mean_Average_root_width_avg	mean_Root_width_20_day001	mean_Root_width_20_day002	mean_Root_width_20_day003	mean_Root_width_20_day004	mean_Root_width_20_day005	mean_Root_width_20_avg	mean_Root_width_40_day001	mean_Root_width_40_day002	mean_Root_width_40_day003	mean_Root_width_40_day004	mean_Root_width_40_day005	mean_Root_width_40_avg	mean_Root_width_60_day001	mean_Root_width_60_day002	mean_Root_width_60_day003	mean_Root_width_60_day004	mean_Root_width_60_day005	mean_Root_width_60_avg	mean_Root_width_80_day001	mean_Root_width_80_day002	mean_Root_width_80_day003	mean_Root_width_80_day004	mean_Root_width_80_day005	mean_Root_width_80_avg	mean_Root_width_100_day001	mean_Root_width_100_day002	mean_Root_width_100_day003	mean_Root_width_100_day004	mean_Root_width_100_day005	mean_Root_width_100_avg
7172	2	147.5043529	277.63335	417.8787895	558.4492273	731.8008947	134.8261176	242.2934	376.1096842	506.2058182	659.7271053	1.093033981	1.197708521	1.116598592	1.108378423	1.117567917	1.147644093	125.3790667	133.5976471	144.0824211	184.7251053	150.2401014	0.943666683	0.485990417	0.35216027	0.338875022	0.548077088	1.551294118	-0.1256	-4.810947368	-3.564090909	-2.937052632	0.321460145	0.326470588	0.36725	0.329789474	0.334181818	0.338578947	0.352644203	8.808470588	14.7155	17.60863158	20.56995455	23.14115789	17.84159203	37.54094118	69.3653	108.2596842	145.6921364	191.9674737	111.9367159	0.674176471	0.59485	0.688421053	0.701636364	0.577315789	0.626842754	4.520352941	4.75115	4.743	4.766545455	4.821210526	4.70085	5.623882353	6.0618	6.427105263	5.839818182	5.655263158	5.959280435	4.891882353	4.9143	4.641	4.564727273	4.583526316	4.687638406	4.171176471	4.4521	4.341421053	4.447954545	4.529842105	4.337592029	4.026352941	4.22275	4.215052632	4.416454545	4.560842105	4.24547029	3.885	4.1085	4.091789474	4.563590909	4.777368421	4.275957971
7178	2	178.8352	348.4556667	475.4238889	611.3242353	805.9920476	153.6598	302.2784444	418.7503889	543.0743529	728.0962857	1.160660528	1.179517371	1.155392979	1.143275404	1.113979889	1.149448317	148.7741538	128.8325333	149.4205714	180.4440625	154.9095076	0.844942192	0.374159984	0.314204601	0.320143987	0.465051	5.7596	-2.961888889	-1.259333333	-1.323117647	-1.685190476	-1.082744203	0.392733333	0.384	0.325722222	0.353470588	0.347	0.354831884	12.0174	19.46455556	19.67483333	20.22229412	22.26219048	18.78367319	43.3378	87.35227778	123.0761667	159.2834118	212.045381	130.6913094	0.507066667	0.583055556	0.486888889	0.413411765	0.414857143	0.483128261	4.7828	4.899722222	4.548277778	4.667882353	4.721333333	4.732213043	6.454866667	6.552388889	6.077277778	5.334411765	5.523857143	5.927858696	5.008466667	4.733	4.259555556	4.607	4.395952381	4.613747826	4.1602	4.414222222	4.142277778	4.324176471	4.405190476	4.30690942	4.063066667	4.377555556	4.082888889	4.470529412	4.561571429	4.349086957	4.231733333	4.417111111	4.175944444	4.600352941	4.718666667	4.460812319
7181	2	90.67023077	255.9908125	412.7966875	537.8684375	680.0741333	83.91592308	227.9859375	371.161125	489.9249375	622.5603333	1.078754448	1.139898652	1.126877874	1.107466532	1.098882226	1.114506102	164.8845	155.9327857	136.8745	122.6825	144.3729219	3.645368982	0.70112465	0.354565062	0.228144477	0.939487405	4.569384615	1.2938125	-0.3993125	-0.6263125	-0.7966	1.095492982	0.305692308	0.3655	0.3393125	0.3168125	0.3178	0.336334211	4.098384615	11.1335	16.28	16.94475	17.15373333	13.53790263	24.25515385	66.665875	107.462875	142.124125	181.0810667	107.466964	0.690461538	0.5961875	0.4583125	0.5064375	0.4672	0.518232456	4.601923077	4.5089375	4.608625	4.5615625	4.533733333	4.568642982	5.468153846	5.484125	5.0805	4.8533125	4.873466667	5.247258772	4.817153846	4.4175	4.5738125	4.503375	4.4016	4.553	4.340153846	4.12	4.48575	4.4775625	4.375933333	4.358078947	4.424	4.364875	4.425625	4.4355	4.4962	4.378557895	3.945153846	4.159	4.475125	4.5386875	4.521	4.304346491
7192	2	146.0589524	318.7292727	478.7181429	657.2377727	862.4867895	133.5624762	290.7498182	435.4031905	597.0315909	783.6097368	1.092650709	1.097416095	1.100229489	1.101569027	1.101205846	1.097334543	171.7505263	170.3569474	174.0836842	199.8324211	177.1736736	1.271583351	0.555940136	0.368763047	0.304931217	0.60017579	-3.039714286	-5.883954545	-9.186190476	-8.938181818	-9.791578947	-7.091730556	0.303142857	0.339227273	0.33747619	0.356681818	0.376736842	0.338633333	7.167428571	13.81590909	24.98328571	33.69240909	45.00757895	23.81442083	38.16290476	83.56904545	123.8510952	170.0652727	222.1359474	124.3055514	0.536571429	0.593090909	0.707333333	0.717363636	0.796263158	0.659627778	4.739333333	4.611090909	4.373190476	4.519909091	4.457421053	4.557188889	6.021761905	6.034545455	5.545619048	5.411409091	5.222578947	5.667563889	4.832190476	4.598045455	4.18252381	4.256363636	4.237105263	4.4364	4.409190476	4.109818182	3.963904762	4.345363636	4.185684211	4.212572222	4.286047619	4.137909091	4.099142857	4.226045455	4.261736842	4.213716667	4.142380952	4.174636364	4.073857143	4.358090909	4.381157895	4.254150694
7199	2	200.7246818	316.6538333	443.5873889	581.5722	731.9092222	176.7393182	274.8223889	383.7966111	504.524	626.0743889	1.138313187	1.152069283	1.154702575	1.152047667	1.169385243	1.155676089	122.0924444	119.872	130.0963125	145.2438235	130.58245	0.706615647	0.402641053	0.298828872	0.251991296	0.426608294	-6.468772727	-10.02122222	-13.56427778	-13.6744	-15.903	-12.42851812	0.387045455	0.435611111	0.452111111	0.4554	0.500055556	0.451071739	10.63759091	17.89033333	31.6485	41.38735	55.20427778	30.68591087	50.46577273	78.57533333	107.3024444	140.64375	174.1410556	105.4520732	0.506454545	0.610611111	0.8115	0.86795	0.897	0.743439855	4.595181818	4.352777778	4.257944444	4.4775	4.296777778	4.466578986	5.693772727	5.404277778	5.332833333	5.2115	4.960888889	5.425918116	4.789727273	4.232611111	4.090722222	4.11585	3.981	4.331996377	4.270636364	4.086888889	3.941666667	4.26405	4.097	4.210277536	4.062545455	4.018888889	4.008	4.3391	4.097888889	4.142456522	4.156590909	4.020833333	3.915	4.45675	4.346444444	4.220873913
7201	2	115.4833889	264.451	417.71385	568.5625	743.5180952	106.3283889	238.4472	379.9719	514.3558182	671.145619	1.086393432	1.106847326	1.098820779	1.105841119	1.108419467	1.102409837	157.352625	153.9985789	150.9488	181.0886316	161.7162008	1.466206904	0.630662622	0.364316428	0.328994755	0.624738499	2.4585	-3.31045	-4.9367	-5.555045455	-4.571238095	-3.2096375	0.275388889	0.3191	0.2911	0.354090909	0.346047619	0.321054861	5.1745	10.87585	17.0131	23.96227273	26.22019048	17.03796042	30.75966667	69.2063	109.5343	148.1282727	194.1070476	120.0625701	0.591166667	0.48015	0.6119	0.606636364	0.531095238	0.529877083	4.7385	4.5738	4.4053	4.678	4.464857143	4.586070833	6.055388889	5.91765	5.36135	5.413136364	5.014952381	5.574388889	4.958222222	4.43145	4.3204	4.443636364	4.192857143	4.462759028	4.451611111	4.25135	4.10405	4.458272727	4.282952381	4.305878472	4.275333333	4.1465	4.0388	4.439818182	4.422952381	4.288298611	3.950944444	4.12265	4.2021	4.635181818	4.411047619	4.29931875
7205	2	163.9658421	306.72645	441.5504762	577.7628182	745.7980952	153.4748947	282.8973	405.8717619	528.7717727	684.3872857	1.067200058	1.082188524	1.088943226	1.0939488	1.090286585	1.085348805	134.5565	137.9433158	140.7442381	162.445619	144.0851061	1.030549232	0.470371086	0.326190147	0.283452494	0.495623279	0.662526316	0.29	-0.622142857	-2.149136364	-3.066047619	-1.170439394	0.215157895	0.2974	0.268047619	0.316090909	0.313619048	0.285544697	5.334473684	11.1027	14.74628571	17.1565	21.1167619	14.26201667	44.517	81.4536	117.4427143	152.5442273	197.3774762	121.3139182	0.604789474	0.56	0.586380952	0.566590909	0.603238095	0.589818939	4.497789474	4.47855	4.323619048	4.519954545	4.328904762	4.448588636	5.613473684	5.4697	5.451142857	5.305454545	5.080285714	5.408440909	4.672368421	4.5317	4.30747619	4.405272727	4.07	4.406505303	4.259315789	4.20385	4.024428571	4.180954545	4.120857143	4.172647727	4.015578947	4.11605	3.943333333	4.232681818	4.18447619	4.117033333	3.931526316	4.07055	3.891666667	4.474954545	4.189	4.138618939
7210	2	235.5212778	411.285875	581.4073333	734.2332308	897.7075	214.8703889	377.74925	538.8988	676.0948462	827.54225	1.096920187	1.0882319	1.078565942	1.085570186	1.084223935	1.095480725	175.876625	158.1769286	172.5617692	171.5185833	170.1303578	0.777944353	0.379508719	0.309912422	0.239234742	0.486400945	-0.4095	2.2018125	1.644466667	0.976307692	0.7745	-1.467088889	0.298388889	0.281875	0.2468	0.280307692	0.302583333	0.303475926	11.8725	13.312125	14.21846667	16.24876923	18.24125	15.39618611	61.14266667	109.9234375	156.5030667	197.1373077	241.1024167	134.173163	0.638722222	0.53975	0.391666667	0.462153846	0.46475	0.528658333	4.623	4.6643125	4.446133333	4.596769231	4.538	4.525022222	6.562277778	6.441375	5.439266667	5.551230769	5.383333333	5.988693519	4.424111111	4.361125	4.1814	4.330076923	4.357416667	4.23817037	4.224222222	4.129	4.141666667	4.426923077	4.32025	4.17999537	3.926722222	4.137	4.2228	4.258	4.2815	4.074190741	3.980333333	4.2553125	4.245866667	4.416615385	4.347333333	4.145552778
7224	2	238.2551429	459.8194737	649.361	825.4255385	1002.077692	212.3933571	409.1046842	579.6124706	741.3117692	905.3927692	1.116977592	1.123158738	1.119980601	1.113007748	1.106867832	1.115280296	209.6371429	187.3620588	176.8702727	194.4827	192.8733114	1.035347941	0.42292932	0.275581736	0.245927904	0.527320083	-1.016928571	-1.782894737	-1.435588235	0.054923077	-1.074	-1.561511111	0.331	0.343052632	0.326117647	0.332230769	0.332307692	0.32674127	12.04528571	16.02263158	19.74847059	23.45492308	25.39430769	18.5351373	61.39185714	119.4221053	168.5359412	214.4063846	262.45	163.5051754	0.565785714	0.368789474	0.470647059	0.453230769	0.392538462	0.452066667	4.485714286	4.352421053	4.292941176	4.199538462	4.196769231	4.300420635	6.440428571	5.459052632	5.371176471	4.895538462	4.683692308	5.386988095	4.185142857	4.194052632	4.121588235	4.022384615	4.078615385	4.121940476	4.005	4.008210526	3.998470588	4.108923077	4.078153846	4.01448254	3.881357143	4.038315789	4.007235294	3.909	3.927461538	3.930829365	3.909142857	4.061684211	3.967176471	4.060153846	4.215769231	4.045919841
7231	2	203.3930588	332.3874286	466.6160625	589.6953571	758.8035833	188.2828235	303.7152857	426.2685625	540.8402143	686.8060833	1.082002032	1.096960799	1.095279765	1.09011834	1.106102663	1.092196879	138.9997	126.0170833	133.3322308	152.5678	135.8468137	0.707473997	0.39070811	0.289433197	0.251367243	0.40880625	0.119588235	-0.309785714	-1.588	-2.704928571	-3.24475	-1.319276515	0.265588235	0.285142857	0.29225	0.316928571	0.31925	0.28777803	8.655294118	10.35542857	12.3933125	15.138	21.67266667	12.57505606	54.43152941	88.7995	124.0689375	157.9122857	200.0873333	111.9615682	0.758647059	0.505357143	0.3786875	0.472714286	0.58425	0.599749242	4.348	4.217071429	4.394875	4.247214286	4.183333333	4.221195455	5.937235294	5.44	5.729625	5.356714286	5.471416667	5.543286364	4.243235294	4.198285714	4.2871875	4.100357143	3.778666667	4.111712879	3.769235294	3.904428571	4.04025	3.925928571	3.8115	3.828630303	3.904882353	3.749	3.990875	3.961071429	3.938333333	3.827914394	3.879411765	3.795428571	3.927875	3.892928571	3.918416667	3.794091667
7242	2	179.5447692	375.7326111	529.6966	665.806	803.8834375	163.838	347.4431111	492.5068	617.3869286	743.3429375	1.100371396	1.083195504	1.077086725	1.079412103	1.082060909	1.097347672	191.2524167	148.6081333	141.8058182	145.7182143	155.8423377	1.146678688	0.397561051	0.27630024	0.218661426	0.489653992	15.95346154	-2.064777778	-2.5524	-4.200785714	-4.7941875	7.607409167	0.252769231	0.253388889	0.224466667	0.274857143	0.3008125	0.270586667	8.326846154	12.45961111	13.9932	18.79321429	23.1336875	15.17240083	47.23076923	101.2786667	142.5853333	178.5859286	214.669375	136.8047125	0.681923077	0.567111111	0.438733333	0.466071429	0.5438125	0.5047075	4.401615385	4.410611111	4.241733333	4.373785714	4.41225	4.4430625	5.442769231	5.388166667	5.229866667	4.827857143	4.940625	5.408725	4.430230769	4.316888889	4.1864	4.317285714	4.353375	4.451739167	4.084384615	4.2445	3.959133333	4.235	4.1881875	4.177523333	4.020692308	4.071222222	3.872733333	4.1785	4.29875	4.076855833	4.032	4.032833333	3.961333333	4.309	4.2803125	4.100361667
7252	5	207.5497647	391.2476842	598.579125	805.8414706	1017.681733	189.2072941	351.0180526	533.4485	720.8611176	913.915	1.097772907	1.111549714	1.122173384	1.11681966	1.113617773	1.11073042	197.2395333	191.6082	204.1343077	206.8817143	190.5157167	1.041436685	0.496574852	0.334977055	0.256485627	0.5440275	2.992176471	1.309578947	-3.00375	-4.107705882	-4.1248	-0.497456349	0.313117647	0.388263158	0.3650625	0.358705882	0.324933333	0.356680159	9.531176471	14.95068421	20.876625	25.67823529	32.6756	19.79659524	54.38511765	101.7767368	153.3748125	208.7511765	263.5860667	144.6440024	0.577529412	0.463210526	0.3685625	0.423117647	0.520333333	0.488946825	5.435235294	5.156473684	4.8480625	4.801235294	4.782	4.956968254	6.594764706	6.148315789	5.7488125	5.643117647	5.5728	5.820112698	5.471411765	5.110157895	4.7635	4.698117647	4.615066667	4.88182619	5.165529412	5.011263158	4.6079375	4.643941176	4.579666667	4.794978571	5.063823529	4.712315789	4.558875	4.488764706	4.581	4.666575397	4.883705882	4.799842105	4.5609375	4.534117647	4.5622	4.622792063
7283	5	132.9605789	259.19225	365.8143636	477.8924783	622.5535909	113.1193684	230.4981	322.7425455	418.9326087	548.1123636	1.177308438	1.121141526	1.139084294	1.143944542	1.139236037	1.145359526	124.4885625	106.46645	113.4599545	140.4164545	121.4924746	1.056649582	0.418317686	0.313810324	0.292876444	0.461963319	2.890894737	-2.65615	-1.743363636	-3.729652174	-5.653409091	-2.201223913	0.422894737	0.363	0.358772727	0.365826087	0.345454545	0.370721014	9.897105263	12.13885	13.91072727	16.78695652	23.82413636	15.89048261	31.90610526	66.7245	93.92622727	123.9861304	160.7288636	98.41735435	0.510105263	0.53935	0.411363636	0.417956522	0.555409091	0.48648913	5.045421053	4.4491	4.261818182	4.256217391	4.091636364	4.39182029	6.863052632	5.9511	5.491045455	5.155043478	4.898045455	5.614450725	5.308789474	4.40985	4.219545455	4.134130435	3.848272727	4.339261594	4.440263158	4.16095	3.804409091	3.958478261	3.818272727	4.017552174	4.470052632	3.82685	3.920590909	3.90373913	3.877954545	3.985233333	4.152263158	3.89395	3.874045455	4.128869565	4.015818182	4.003696377
7316	5	122.9981765	301.1772	453.5128571	625.18675	777.31875	113.3602353	272.32005	412.6868571	569.9141	713.46815	1.083531147	1.108374866	1.099888318	1.09693272	1.091365748	1.099963057	168.7620625	155.4438	169.8208	174.2031667	166.2696984	1.478120294	0.535107373	0.377337924	0.287145185	0.614212134	0.808941176	-2.04485	-3.781857143	-5.4721	-5.04265	-2.497183333	0.254941176	0.31205	0.319238095	0.30705	0.299	0.309107576	5.036823529	10.6175	15.41747619	23.09675	31.7472	18.70253636	32.84623529	79.07755	119.5473333	165.10535	204.98805	124.7191015	0.540647059	0.47215	0.595666667	0.7687	0.8634	0.658793939	4.718235294	4.34655	4.271761905	4.145	4.08485	4.274725758	5.586941176	5.29725	4.957285714	4.64365	4.44955	4.937411364	4.972529412	4.15295	4.150857143	3.9558	3.99775	4.197718182	4.411058824	4.09025	3.957	3.99265	4.013	4.060640909	4.334294118	4.1126	4.080904762	4.01565	3.942	4.066075	4.288058824	4.0806	4.214047619	4.1181	4.0223	4.112662879
7354	5	154.4520769	287.6220667	396.8708333	532.5415	692.6964118	139.4073077	256.0684	354.5805556	476.7551667	624.9167647	1.104710833	1.127544521	1.123682047	1.148381054	1.124652776	1.132726525	123.9205385	122.4322143	125.7076471	136.1756667	123.4951623	0.847941328	0.430271687	0.391095165	0.251984542	0.471654798	3.711307692	3.588666667	-3.200222222	-4.736444444	-4.748647059	-1.456159524	0.349846154	0.361733333	0.376333333	0.354944444	0.327294118	0.38049127	11.48084615	16.59346667	15.41377778	18.62477778	25.366	20.18539127	38.67723077	71.28586667	102.979	138.7135	180.4396471	114.3239444	0.644923077	0.568466667	0.499111111	0.502444444	0.551117647	0.579720635	4.494615385	3.968066667	4.069277778	3.928666667	3.954588235	4.131774603	6.091	5.187133333	5.693722222	5.169555556	5.392117647	5.820284921	4.896846154	4.171533333	3.777722222	3.868944444	3.630882353	4.017550794	4.058153846	3.481	3.701388889	3.625666667	3.548	3.668804762	3.770461538	3.5036	3.645944444	3.474777778	3.587294118	3.590957143	3.658307692	3.493466667	3.545833333	3.507888889	3.614058824	3.569113492
7355	5	109.4718667	230.7347857	373.0072353	510.6025294	645.9816	101.8688667	203.1730714	331.9594706	456.7302353	574.9542	1.069387248	1.133151089	1.123832217	1.116940394	1.120684947	1.104327989	138.5907273	132.9036667	134.1380625	149.3658462	142.8821667	1.338338262	0.708052205	0.374303209	0.296471127	0.608017101	5.0704	5.308214286	-0.451	-1.969705882	-2.902533333	0.484815079	0.189733333	0.408142857	0.362235294	0.345117647	0.3462	0.313242063	4.334466667	11.89492857	17.28823529	20.53829412	28.75586667	15.96671746	29.6166	58.57164286	95.49241176	131.4938235	165.6949333	96.00408968	0.6088	0.504	0.587529412	0.557176471	0.603866667	0.574098413	4.467133333	4.147785714	4.199941176	4.115941176	4.064466667	4.172709524	5.525866667	5.262642857	5.374235294	4.958058824	4.882	5.083040476	4.733866667	4.177071429	4.029235294	3.863	3.789933333	4.083775397	4.307066667	3.882928571	3.876470588	3.878117647	3.8482	3.958033333	3.9914	3.697785714	3.871	3.900647059	3.8428	3.871138889	3.788666667	3.715785714	3.850941176	3.979764706	3.959066667	3.869604762
7384	5	130.077375	325.9923333	499.1042632	650.7675263	791.9246111	118.867375	290.8678667	444.2981579	578.6469474	711.2252222	1.095549351	1.118037246	1.122336592	1.123505913	1.112920149	1.1154176	195.6506667	155.8978667	151.6632632	130.941375	155.6036623	1.757266245	0.494248971	0.30838993	0.207630516	0.612892491	1.9266875	-3.369	-7.661842105	-9.648947368	-9.8155	-6.235815079	0.3135625	0.338733333	0.379368421	0.379789474	0.363722222	0.357771429	8.5705625	15.0306	24.37894737	34.79589474	44.54027778	26.9081373	33.8408125	84.2032	127.6733684	164.6796316	202.2077222	133.5369667	0.675	0.533733333	0.613421053	0.695842105	0.754222222	0.646377778	4.6684375	4.5428	4.511052632	4.411157895	4.207833333	4.442596825	5.4895	5.024933333	5.359473684	5.283947368	4.679166667	5.2468	4.6979375	4.5254	4.374263158	4.249210526	4.252555556	4.355916667	4.5059375	4.369133333	4.368052632	4.273578947	4.159944444	4.287279365	4.338375	4.3982	4.217368421	4.166578947	3.967666667	4.174315079	4.30925	4.396933333	4.237315789	4.083368421	3.980111111	4.148765079
7424	2	118.4178667	247.7174444	345.1725263	429.5464667	570.620625	105.2416667	222.5437222	310.3437895	388.82	518.239	1.122493121	1.117455448	1.114011456	1.105888528	1.100044047	1.111532572	113.008	103.8428235	95.7274	123.0333846	109.9991042	1.327259083	0.428061699	0.292151374	0.281565346	0.61811036	-0.2928	0.688	-1.986894737	-1.820866667	-4.446875	-1.941935833	0.422666667	0.405166667	0.356631579	0.367666667	0.353625	0.377519167	7.9748	11.59494444	14.85226316	17.69326667	23.582	14.65237083	29.431	64.05944444	89.92005263	111.9062	149.17325	87.73049333	0.622466667	0.539944444	0.521368421	0.560066667	0.650875	0.5645225	4.8838	5.173944444	4.771894737	4.784133333	4.656	4.8476275	6.205133333	6.829	6.497315789	6.322266667	5.980125	6.287313333	5.222066667	5.345055556	5.026368421	4.966733333	4.5420625	5.031074167	4.745466667	5.006777778	4.482789474	4.198666667	4.0446875	4.545195	4.446066667	4.508277778	3.98	4.1462	4.2861875	4.276246667	3.794466667	4.176944444	3.875	4.2892	4.4266875	4.09669
7438	5	67.14685714	138.0044762	241.5603158	347.9382857	476.7227143	62.05707143	118.8073333	205.3013158	299.9252381	412.8154286	1.076481405	1.189670482	1.205795039	1.184860158	1.186078241	1.178693919	101.7776429	105.9581053	123.9192105	128.7844286	116.7265303	2.285221914	1.325443394	0.573851327	0.435271769	1.07561595	6.745285714	2.029095238	0.375578947	-1.967142857	-5.205619048	-0.725764394	0.283857143	0.387857143	0.393157895	0.401428571	0.406809524	0.388794697	4.122857143	7.664666667	13.66668421	18.21342857	23.75304762	13.75351061	17.45464286	33.83852381	60.44794737	88.0737619	120.9085714	65.80055682	0.647769231	0.444095238	0.558368421	0.564809524	0.533	0.535038636	4.406214286	4.166142857	4.054473684	4.074714286	4.003047619	4.163464394	5.179785714	5.01052381	4.882157895	4.564761905	4.463904762	4.854903788	4.595071429	4.199333333	3.826421053	3.923142857	3.827952381	4.101270455	4.405714286	3.91752381	3.908473684	3.906761905	3.817285714	3.996681818	4.141428571	3.883333333	3.801	4.003666667	3.885142857	3.975704545	3.716714286	3.822142857	3.850105263	3.97252381	4.017904762	3.887687879
7514	5	138.2883158	315.80665	450.0005263	615.3345714	798.8728947	126.8991579	287.7657	402.2782632	547.8249524	709.6078421	1.0829511	1.096472318	1.153989778	1.16955296	1.148968681	1.134017967	163.3224118	149.4833333	158.5952105	182.9913889	165.4346905	1.349050481	0.504715591	0.37126161	0.30143463	0.608173464	11.76931579	2.9977	15.19242105	0.322952381	0.846526316	7.019044203	0.223526316	0.3292	0.358894737	0.325952381	0.337894737	0.322078986	5.696526316	12.95095	19.09163158	24.1487619	30.08826316	18.73918623	36.96942105	83.33485	115.5506842	158.6925714	210.1058421	121.6268601	0.531368421	0.6484	0.591789474	0.622142857	0.554368421	0.579286232	4.899947368	4.29825	4.323578947	4.00252381	4.069578947	4.312846377	6.419	5.3577	5.799210526	4.79847619	4.707421053	5.385918841	5.163368421	4.3126	4.192105263	3.903571429	4.246315789	4.355497101	4.493315789	4.0413	3.801894737	3.816380952	3.934736842	4.048014493	4.299842105	3.92895	3.966315789	3.731904762	3.713684211	3.936614493	4.125526316	3.84695	3.860157895	3.762190476	3.746210526	3.838712319
7515	5	162.6561765	328.76885	507.6494211	678.2062105	878.2601053	144.4774706	291.01445	453.6301579	613.7521053	796.3786316	1.129465027	1.147574235	1.131346349	1.110313194	1.106479017	1.121228064	182.1358125	165.6129444	186.2971667	200.0538947	178.4432292	1.271413953	0.515021079	0.370812406	0.295981785	0.560495501	19.00864706	-1.85235	-2.174789474	-2.679210526	-2.510368421	1.034007576	0.303823529	0.31935	0.312368421	0.282052632	0.275631579	0.297828788	9.985764706	13.09405	17.19252632	21.20847368	23.01163158	16.3937947	41.01005882	85.0997	132.1317895	178.6393158	232.1568947	131.1630614	0.672176471	0.56455	0.582631579	0.609	0.554315789	0.616563636	5.115176471	4.4139	4.391315789	4.117210526	4.068105263	4.463201515	6.578705882	5.7223	5.643894737	5.016526316	4.988	5.703904545	5.476882353	4.33885	4.173	3.937105263	3.889842105	4.413721212	4.624411765	4.04535	3.979526316	3.863	3.865631579	4.073400758	4.508	3.9662	4.090421053	3.877631579	3.783105263	4.071184091	4.389294118	3.99685	4.071	3.892105263	3.813894737	4.053562879
7516	6	170.921	411.6517857	630.1418571	889.1166875	1149.43025	157.8490667	373.4576429	570.6572857	811.3710625	1047.885563	1.080468222	1.103611746	1.101449886	1.095999941	1.096044362	1.09275541	241.4127143	264.2516154	256.9655	260.3135625	256.7216719	1.742855046	0.686507981	0.508424396	0.310352473	0.788029872	-4.676066667	-10.57285714	-8.526	-7.41475	-6.9831875	-5.875283333	0.272266667	0.317214286	0.293571429	0.2824375	0.271	0.280181373	9.553933333	25.08685714	36.96107143	41.3934375	47.0791875	30.13427255	45.11553333	105.9263571	162.6294286	231.8495625	300.985625	168.1369314	0.8346	0.620214286	0.748857143	0.6946875	0.69725	0.704317647	4.757066667	4.544857143	4.291428571	4.2555625	4.242375	4.391832353	5.8474	5.605928571	5.021428571	4.803625	4.784875	5.117559804	4.9906	4.314785714	4.225928571	4.1544375	4.0889375	4.349090196	4.522866667	4.242714286	4.100428571	4.0829375	4.118625	4.214112745	4.260866667	4.229785714	3.973428571	4.068375	4.1240625	4.114988235	4.165933333	4.331785714	4.136428571	4.1683125	4.095125	4.163742157
7519	5	142.6060588	261.1113684	356.8938947	466.602	615.5587895	126.4967059	230.4986842	316.4124211	404.0577222	535.9995263	1.132177382	1.139483694	1.133168279	1.160230015	1.153992205	1.142743216	115.4766875	98.31877778	109.2367059	137.9957059	114.586725	0.886526858	0.382026407	0.309743752	0.292890369	0.449658285	3.285411765	-0.284	-4.639684211	-5.353277778	-8.443473684	-2.87165	0.323529412	0.389789474	0.374947368	0.415833333	0.393	0.376222222	8.408823529	11.77831579	14.96857895	23.76705556	31.73610526	17.68905159	35.93852941	67.09078947	92.11663158	117.0961111	155.0302632	93.05155476	0.562764706	0.506578947	0.510578947	0.581611111	0.634210526	0.538769048	4.664647059	4.147263158	4.155315789	4.070222222	4.027842105	4.216553968	5.957470588	5.502368421	5.310736842	5.188777778	4.932578947	5.35377381	4.951411765	4.063052632	4.077052632	4.011055556	3.818421053	4.167152381	4.218764706	3.883105263	3.802473684	3.764555556	3.754842105	3.895931746	4.185941176	3.593210526	3.782157895	3.716388889	3.758684211	3.828430159	4.012058824	3.696736842	3.805105263	3.669	3.872578947	3.837835714
