tg_ecotypeid,name,country,sitename,latitude,longitude,collector,collectiondate,release_status,seq_by,picture,CS_number
9836,Cod-0,ESP,,41.25,-1.32,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9836.png,CS76777
9837,Con-0,ESP,,37.94,-5.6,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9837.png,CS76780
9838,Cot-0,ESP,,41.83,-5.38,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9838.png,CS76784
9839,Coy-0,ESP,,40.44,-4.27,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9839.png,CS76785
9840,Dar-0,ESP,,41.13,-1.43,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9840.png,CS76792
9841,Ees-0,ESP,,40.59,-4.15,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9841.png,CS76836
9843,Elp-0,ESP,,40.53,-3.92,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9843.png,CS76840
9844,Esn-2,ESP,,42.27,0.19,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9844.png,CS76846
9845,Evs-0,ESP,,40.48,-3.96,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9845.png,CS76848
9846,Ezc-2,ESP,,42.31,-3.02,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9846.png,CS76849
9847,Fel-2,ESP,,43.31,-5.7,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9847.png,CS76854
9848,Glo-1,ESP,,40.11,-5.77,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9848.png,CS76879
9849,Gud-3,ESP,,40.65,-4.11,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9849.png,CS76895
9850,Hec-0,ESP,,42.86,-0.7,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9850.png,CS76917
9851,Hue-3,ESP,,42.96,-6.1,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9851.png,CS76942
9852,Ini-0,ESP,,40.46,-3.75,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9852.png,CS76945
9853,Lac-0,ESP,,43.33,-5.91,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9853.png,CS76996
9854,Laf-1,ESP,,43.36,-5.88,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9854.png,CS76997
9855,Lam-0,ESP,,40.57,-3.89,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9855.png,CS77008
9856,Lch-0,ESP,,40.51,-4,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9856.png,CS77010
9857,Leg-0,ESP,,40.33,-3.8,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9857.png,CS77019
9858,Loz-0,ESP,,40.98,-3.8,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9858.png,CS77051
9859,Lro-0,ESP,,40.5,-3.88,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9859.png,CS77054
9860,Lum-0,ESP,,42.24,-2.62,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9860.png,CS77059
9861,Mac-0,ESP,,40.72,-3.21,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9861.png,CS77061
9862,Mad-0,ESP,,40.45,-3.67,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9862.png,CS77062
9864,Mat-0,ESP,,41.76,2.69,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9864.png,CS77074
9866,Mdd-0,ESP,,41.89,-2.79,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9866.png,CS77076
9867,Mie-1,ESP,,40.94,-3.22,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9867.png,CS77083
9868,Moe-0,ESP,,41.78,2.37,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9868.png,CS77104
9869,Moj-0,ESP,,36.76,-5.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9869.png,CS77105
9870,Moz-0,ESP,,41.91,0.17,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9870.png,CS77111
9871,Nac-0,ESP,,40.75,-3.99,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9871.png,CS77117
9873,Ndc-0,ESP,,37.94,-5.45,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9873.png,CS77125
9874,Oja-0,ESP,,42.34,-3,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9874.png,CS77143
9875,Ovi-1,ESP,,43.38,-5.87,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9875.png,CS77155
9876,Pad-0,ESP,,41.34,0.99,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9876.png,CS77158
9877,Pdl-0,ESP,,43.02,-5.6,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9877.png,CS77165
9878,Pee-0,ESP,,40.78,-3.62,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9878.png,CS77167
9879,Per-0,ESP,,37.6,-1.12,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9879.png,CS77169
9880,Pib-1,ESP,,42.72,-3.44,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9880.png,CS77175
9881,Pie-0,ESP,,40.46,-5.32,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9881.png,CS77176
9882,Pil-0,ESP,,40.46,-4.26,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9882.png,CS77178
9883,Piq-0,ESP,,42.1,-2.56,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9883.png,CS77179
9885,Prd-0,ESP,,41.14,-3.68,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9885.png,CS77189
9886,Pru-0,ESP,,42.38,1.73,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9886.png,CS77190
9887,Pun-0,ESP,,40.4,-4.77,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9887.png,CS77196
9888,Pva-1,ESP,,40.93,-3.31,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9888.png,CS77197
9890,Rib-1,ESP,,43.16,-5.07,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9890.png,CS77217
9891,Sal-0,ESP,,41.93,2.92,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9891.png,CS77230
9892,Sam-0,ESP,,42.68,-6.96,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9892.png,CS77231
9894,Sen-0,ESP,,42.59,0.76,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9894.png,CS77243
9895,Sfb-6,ESP,,41.78,2.57,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9895.png,CS77248
9897,Smt-1,ESP,,40.95,-5.63,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9897.png,CS77257
9898,Som-0,ESP,,41.14,-3.58,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9898.png,CS77259
9899,Tau-0,ESP,,42.54,0.84,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9899.png,CS77342
9900,Tri-0,ESP,,37.38,-6.01,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9900.png,CS77386
9901,Urd-1,ESP,,42.27,-2.98,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9901.png,CS78824
9902,Usa-0,ESP,,40.71,-3.24,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9902.png,CS78825
9903,Val-0,ESP,,42.31,-3.1,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9903.png,CS78829
9904,Vas-0,ESP,,40.95,-3.31,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9904.png,CS78833
9905,Ven-0,ESP,,40.76,-4.01,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9905.png,CS78840
9906,Mah-6,ESP,,40,4.25,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9906.png,CS77063
9908,ESP-1-11,FRA,,50.72,3.47,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9908.png,CS76847
9909,GEN-8,FRA,,50.59,3.3,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9909.png,CS76877
9910,BRI-2,FRA,,50.68,3.52,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9910.png,CS76725
9911,ARGE-1-15,FRA,,47.16,4.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9911.png,CS76672
9912,CIRY-13,FRA,,46.67,4.55,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9912.png,CS76773
9914,IST-29,FRA,,47.58,5.33,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9914.png,CS76948
9915,MAR-4-16,FRA,,47.45,3.94,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9915.png,CS77069
9917,RAD-21,FRA,,46.69,4.34,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9917.png,CS77200
9918,SAUL-24,FRA,,47.43,5.21,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9918.png,CS77237
9920,DIR-9,FRA,,48.54,4.32,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9920.png,CS76796
9921,FOR-23,FRA,,48.57,4.41,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9921.png,CS76867
9924,PLY-20,FRA,,48.59,4.24,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9924.png,CS77181
9925,RUM-20,FRA,,48.91,4.52,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9925.png,CS77226
9926,TRE-1,FRA,,48.86,4.1,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9926.png,CS77385
9927,ARR-17,FRA,,44.05,3.69,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9927.png,CS76673
9928,BEZ-9,FRA,,44.12,3.77,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9928.png,CS76703
9929,ISS-20,FRA,,43.92,3.71,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9929.png,CS76947
9930,LEC-25,FRA,,43.91,4.14,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9930.png,CS77018
9932,NOZ-6,FRA,,44.12,4.33,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9932.png,CS77134
9933,VED-10,FRA,,43.74,3.89,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9933.png,CS78839
9935,BAU-15,FRA,,50.6,2.93,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9935.png,CS76694
9937,CATS-6,FRA,,50.79,2.69,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9937.png,CS76760
9938,WAV-8,FRA,,50.65,2.99,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9938.png,CS78854
10027,Uk-6,GER,Umkirch ,48.02838,7.765567,Eunyoung Chae,2005-05-11 0:00:00,,MPI,,CS78938
15593,OOE3-2,AUT,Oberoesterreich,48.3314667,14.7158667,Wolfram Weckwert ,,,GMI,,CS78941
14318,Shu-1,RUS,Shyiskaja,61.94,34.24,Magnus Nordborg,2012-01-06 0:00:00,,GMI,,CS78930
15591,OOE1-1,AUT,Oberoesterreich,48.3315333,14.72665,Wolfram Weckwert,,,GMI,,CS78939
14312,Kos-1,RUS,Kosalma,62.02,34.12,Magnus Nordborg,2012-06-01 0:00:00,,GMI,,CS78923
14315,Radk-2,RUS,Radkole,61.59,35.11,Magnus Nordborg,2012-01-06 0:00:00,,GMI,,CS78928
15592,OOE3-1,AUT,Oberösterreich,48.3314667,14.7158667,Wolfram Weckwert ,,,GMI,,CS78940
14313,Kos-2,RUS,Kosalma,62.02,34.12,Magnus Nordborg,2012-01-06 0:00:00,,GMI,,CS78924
19949,OOE2-1,AUT,Oberoesterreich,48.3268333,14.7181667,Wolfram Weckwert,,,GMI,,CS79036
18694,Pien,RUS,Pienisartosari,60.4,32.09,Magnus Nordborg,2012-01-06 0:00:00,,GMI,,CS78926
19950,OOE2-2,AUT,Oberoesterreich,48.3268333,14.7181667,Wolfram Weckwert,,,GMI,,CS79037
14319,Shu-2,RUS,Shyiskaja,61.94,34.24,Magnus Nordborg,2012-01-06 0:00:00,,GMI,,CS78931
19951,OOE23,AUT,Oberoesterreich,48.3268333,14.7181667,Wolfram Weckwert,,,GMI,,CS79038
15560,Valm,RUS,Valaam,61.37,61.37,Magnus Nordborg,2012-01-06 0:00:00,,GMI,,CS78932
14314,Radk-1,RUS,Radkole,61.59,35.11,Magnus Nordborg,2012-01-06 0:00:00,,GMI,,CS78927
18696,Samm,RUS,Sammatsari,61.57,30.63,Magnus Nordborg,2012-01-06 0:00:00,,GMI,,CS78929
