id,FT10_mean,FT10_sd,FT16_mean,FT16_sd,seq_by,name,country,sitename,latitude,longitude,collector,collectiondate,CS_number,group,relict,icon
9854,58.75,5.3150729064,40.66666667,2.516611478,Monsanto,IP-Laf-1,ESP,La Frialdad,43.36,-5.88,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76997,western_europe,,blu_circle
9855,73,4.3969686528,61.66666667,3.511884584,Monsanto,IP-Lam-0,ESP,Las Matas,40.57,-3.89,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77008,spain,,pink_circle
9856,75.25,8.460693431,63.5,8.660254038,Monsanto,IP-Lch-0,ESP,La Chaparrita,40.51,-4,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77010,spain,,pink_circle
9857,65.75,3.5,66.5,2.121320344,Monsanto,IP-Leg-0,ESP,Leganes,40.33,-3.8,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77019,spain,,pink_circle
9858,120.75,4.8562674281,123.5,0.707106781,Monsanto,IP-Loz-0,ESP,Lozoya,40.98,-3.8,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77051,admixed,,forbidden
9859,76.25,3.3040379336,83,4.242640687,Monsanto,IP-Lro-0,ESP,Las Rozas,40.5,-3.88,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77054,spain,,pink_circle
9860,80.75,1.5,64.33333333,2.516611478,Monsanto,IP-Lum-0,ESP,Lumbreras,42.24,-2.62,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77059,spain,,pink_circle
9861,107.5,4.6547466813,114.5,14.8492424,Monsanto,IP-Mac-0,ESP,Marchamalo,40.72,-3.21,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77061,spain,,pink_circle
9862,67.5,4.6547466813,53.75,2.872281323,Monsanto,IP-Mad-0,ESP,Madrid-Centro,40.45,-3.67,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77062,western_europe,,blu_circle
9863,58.5,3.109126351,39.25,1.892969449,,IP-Man-0,ESP,La Manjoya,43.33,-5.87,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9864,63.25,5.3150729064,57.25,4.193248542,Monsanto,IP-Mat-0,ESP,Martorel de la Selva,41.76,2.69,Xavier Picó,1999-12-30 0:00:00,CS77074,spain,,pink_circle
9865,93,5.8309518948,41.5,0.707106781,,IP-Mdc-0,ESP,Moral de Calatrava,38.88,-3.53,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9866,104.75,2.5,118,8.485281374,Monsanto,IP-Mdd-0,ESP,Molinos de Duero,41.89,-2.79,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77076,spain,,pink_circle
9867,101.75,5.0579969685,101.6666667,1.154700538,Monsanto,IP-Mie-1,ESP,Mierla,40.94,-3.22,Xavier Picó,1999-12-30 0:00:00,CS77083,spain,,pink_circle
9868,70.25,4.1129875598,68.66666667,0.577350269,Monsanto,IP-Moe-0,ESP,Montseny,41.78,2.37,Xavier Picó,1999-12-30 0:00:00,CS77104,spain,,pink_circle
9869,86.25,2.5,80.75,3.5,Monsanto,IP-Moj-0,ESP,Montejaque,36.76,-5.28,Xavier Picó,1999-12-30 0:00:00,CS77105,relict,Y,grn_circle
9870,100.5,6.2449979984,111,6.244997998,Monsanto,IP-Moz-0,ESP,Monzón,41.91,0.17,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77111,spain,,pink_circle
9871,105,2.5819888975,117.6666667,3.785938897,Monsanto,IP-Nac-0,ESP,Navacerrada,40.75,-3.99,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77117,relict,Y,grn_circle
9872,105.5,5.8022983952,106,8.485281374,,IP-Nag-0,ESP,Navalagamella,40.49,-4.11,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9873,66.75,4.716990566,55.66666667,2.081665999,Monsanto,IP-Ndc-0,ESP,Las Navas de la Concepción,37.94,-5.45,Xavier Picó,1999-12-30 0:00:00,CS77125,spain,,pink_circle
9874,68.75,7.1821538088,56.25,7.675719293,Monsanto,IP-Oja-0,ESP,Ojacastro,42.34,-3,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77143,spain,,pink_circle
9875,63.75,4.8562674281,44.75,0.957427108,Monsanto,IP-Ovi-1,ESP,Oviedo,43.38,-5.87,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77155,western_europe,,blu_circle
9876,87.25,3.3040379336,74.75,5.251983752,Monsanto,IP-Pad-0,ESP,Prades,41.34,0.99,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77158,spain,,pink_circle
9877,124.75,9.8446262837,NA,NA,Monsanto,IP-Pdl-0,ESP,Piedrafita la Mediana,43.02,-5.6,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77165,admixed,,forbidden
9878,113.25,2.5,116,13,Monsanto,IP-Pee-0,ESP,Pedrezuela,40.78,-3.62,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77167,spain,,pink_circle
9879,68.5,1,59.5,4.795831523,Monsanto,IP-Per-0,ESP,Perín,37.6,-1.12,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77169,relict,Y,grn_circle
9880,91.5,3.6968455021,87.5,4.949747468,Monsanto,IP-Pib-1,ESP,Pino de Bureba,42.72,-3.44,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77175,spain,,pink_circle
9881,82,1.1547005384,78.5,4.509249753,Monsanto,IP-Pie-0,ESP,Piedrahita,40.46,-5.32,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77176,admixed,,forbidden
9882,78.5,6.2449979984,70.33333333,2.516611478,Monsanto,IP-Pil-0,ESP,Pico Almenara,40.46,-4.26,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77178,spain,,pink_circle
9883,60,4.8304589154,41.75,2.5,Monsanto,IP-Piq-0,ESP,Piqueras,42.1,-2.56,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77179,spain,,pink_circle
9884,97,5.2915026221,91,4.163331999,,IP-Pos-1,ESP,Posadas,42.25,-3.04,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9885,116.25,2.8722813233,119,6.244997998,Monsanto,IP-Prd-0,ESP,Prádena,41.14,-3.68,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77189,spain,,pink_circle
9886,85.75,8.2209083034,57,1.414213562,Monsanto,IP-Pru-0,ESP,Prullans,42.38,1.73,Xavier Picó,1999-12-30 0:00:00,CS77190,spain,,pink_circle
9887,89.3333333333,3.0550504633,90.75,2.362907813,Monsanto,IP-Pun-0,ESP,Puente Nueva,40.4,-4.77,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77196,relict,Y,grn_circle
9888,86.25,3.5939764421,96.66666667,12.50333289,Monsanto,IP-Pva-1,ESP,Puebla de Valles,40.93,-3.31,Xavier Picó,1999-12-30 0:00:00,CS77197,spain,,pink_circle
9889,153.5,27.9105714739,NA,NA,,IP-Ras-0,ESP,Rascafria,40.86,-3.87,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9890,96,5.9441848334,94.33333333,2.081665999,Monsanto,IP-Rib-1,ESP,Ribota,43.16,-5.07,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77217,admixed,,forbidden
9891,83,4.6904157598,NA,NA,Monsanto,IP-Sal-0,ESP,Santa Pellaia,41.93,2.92,Xavier Picó,1999-12-30 0:00:00,CS77230,spain,,pink_circle
9892,88.5,7.3257536586,84.5,8.103497187,Monsanto,IP-Sam-0,ESP,Sampron ,42.68,-6.96,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77231,admixed,,forbidden
9893,60,2.4494897428,52.5,1.290994449,,IP-Sca-0,ESP,San Calixto,37.96,-5.37,Xavier Picó,1999-12-30 0:00:00,,,,
9894,88.25,2.2173557826,76.66666667,2.516611478,Monsanto,IP-Sen-0,ESP,Senet,42.59,0.76,Xavier Picó,1999-12-30 0:00:00,CS77243,admixed,,forbidden
9895,75.75,4.5734742447,71,14.4222051,Monsanto,IP-Sfb-6,ESP,Sant Feliu de Buixalleu,41.78,2.57,Xavier Picó,1999-12-30 0:00:00,CS77248,spain,,pink_circle
9896,79.5,5.8022983952,95.66666667,10.06644591,,IP-Slc-3,ESP,San Lorenzo de Calatrava,38.47,-3.74,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9897,81,5.3541261347,81.5,3.696845502,Monsanto,IP-Smt-1,ESP,Santa Marta de Tormes,40.95,-5.63,Xavier Picó,1999-12-30 0:00:00,CS77257,admixed,,forbidden
9898,97.75,4.0311288741,97.25,6.849574196,Monsanto,IP-Som-0,ESP,Somosierra,41.14,-3.58,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS77259,spain,,pink_circle
9899,70.75,5.737304826,58,4.320493799,Monsanto,IP-Tau-0,ESP,Taüll,42.54,0.84,Xavier Picó,1999-12-30 0:00:00,CS77342,spain,,pink_circle
9900,53,2.8284271247,50,2.581988897,Monsanto,IP-Tri-0,ESP,Triana,37.38,-6.01,Xavier Picó,1999-12-30 0:00:00,CS77386,spain,,pink_circle
9901,117,8.8317608663,102.5,3.109126351,Monsanto,IP-Urd-1,ESP,Urdanta,42.27,-2.98,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS78824,spain,,pink_circle
9902,98,4.5460605657,110.3333333,10.69267662,Monsanto,IP-Usa-0,ESP,Usanos,40.71,-3.24,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS78825,spain,,pink_circle
9903,108,3.9157800415,108.75,3.862210075,Monsanto,IP-Val-0,ESP,Valgañon,42.31,-3.1,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS78829,spain,,pink_circle
9904,107.5,11.0302614052,114.6666667,5.507570547,Monsanto,IP-Vas-0,ESP,Valdesotos,40.95,-3.31,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS78833,spain,,pink_circle
9905,89.75,6.5,95,6.08276253,Monsanto,IP-Ven-0,ESP,El Ventorrillo,40.76,-4.01,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS78840,relict,Y,grn_circle
9906,88,3.4641016151,80,2.645751311,Monsanto,IP-Mah-6,ESP,Mahon,40,4.25,Xavier Picó,1999-12-30 0:00:00,CS77063,admixed,,forbidden
9907,67.5,6.1913918737,46.75,2.362907813,,ENC-2-1,FRA,,50.86,3.6,0,12/30/99,,,,
9908,65.25,7.2743842809,46.5,3.696845502,Monsanto,ESP-1-11,FRA,,50.72,3.47,0,12/30/99,CS76847,western_europe,,blu_circle
9909,87,6.0553007082,57,1.414213562,Monsanto,GEN-8,FRA,,50.59,3.3,0,12/30/99,CS76877,western_europe,,blu_circle
991,110.5,1.9148542155,106.75,5.852349955,GMI,Ale-Stenar-41-1,SWE,Ales Stenar,55.3833,14.05,Jon Ågren,2001-01-01 0:00:00,CS76651,south_sweden,,red_circle
9910,70,5.4772255751,43.5,1.290994449,Monsanto,BRI-2,FRA,,50.68,3.52,0,12/30/99,CS76725,western_europe,,blu_circle
9911,66,5.8309518948,44.5,1.732050808,Monsanto,ARGE-1-15,FRA,,47.16,4.28,0,12/30/99,CS76672,western_europe,,blu_circle
9913,81.5,12.8711563842,50.75,1.707825128,,CON-7,FRA,,47.24,4.43,0,12/30/99,,,,
9914,74.75,3.0956959368,55.25,2.217355783,Monsanto,IST-29,FRA,,47.58,5.33,0,12/30/99,CS76948,central_europe,,ylw_circle
9915,84.25,4.1129875598,75.5,3,Monsanto,MAR-4-16,FRA,,47.45,3.94,0,12/30/99,CS77069,central_europe,,ylw_circle
9916,68.75,5.123475383,51.5,8.426149773,,MOL-1,FRA,,47.1,4.22,0,12/30/99,,,,
9917,75.25,5.3150729064,54.25,6.448514041,Monsanto,RAD-21,FRA,,46.69,4.34,0,12/30/99,CS77200,western_europe,,blu_circle
9918,81.25,9.5350231603,90,2.645751311,Monsanto,SAUL-24,FRA,,47.43,5.21,0,12/30/99,CS77237,western_europe,,blu_circle
9919,67.75,5.9090326337,47,3.559026084,,BRE-14,FRA,,48.85,4.45,0,12/30/99,,,,
992,116,4.3969686528,100,10.03327796,GMI,Ale-Stenar-44-4,SWE,Ales Stenar,55.3833,14.05,Jon Ågren,2001-01-01 00:00:00,CS76652,south_sweden,,red_circle
9920,64,4.8304589154,48.66666667,4.725815626,Monsanto,DIR-9,FRA,,48.54,4.32,0,12/30/99,CS76796,germany,,ltblu_circle
9921,64.5,4.7258156263,48.25,2.986078811,Monsanto,FOR-23,FRA,,48.57,4.41,0,12/30/99,CS76867,western_europe,,blu_circle
9922,62.75,2.7537852736,43.5,4.123105626,,MIL-2,FRA,,48.52,4.7,0,12/30/99,,,,
9923,66.25,4.716990566,50,4,,PLO-1,FRA,,48.58,4.46,0,12/30/99,,,,
9924,66.5,5.8022983952,57,5.597618541,Monsanto,PLY-20,FRA,,48.59,4.24,0,12/30/99,CS77181,admixed,,forbidden
9925,92.5,10.214368964,79,6.08276253,Monsanto,RUM-20,FRA,,48.91,4.52,0,12/30/99,CS77226,western_europe,,blu_circle
9926,67,5.8878405776,44.33333333,1.527525232,Monsanto,TRE-1,FRA,,48.86,4.1,0,12/30/99,CS77385,western_europe,,blu_circle
9927,87.75,9.8107084352,73.25,5.315072906,Monsanto,ARR-17,FRA,,44.05,3.69,0,12/30/99,CS76673,western_europe,,blu_circle
9928,83.5,5.8022983952,77,5.597618541,Monsanto,BEZ-9,FRA,,44.12,3.77,0,12/30/99,CS76703,western_europe,,blu_circle
9929,85.25,6.7019897543,88,2.828427125,Monsanto,ISS-20,FRA,,43.92,3.71,0,12/30/99,CS76947,western_europe,,blu_circle
9930,75.75,3.3040379336,68.66666667,5.686240703,Monsanto,LEC-25,FRA,,43.91,4.14,0,12/30/99,CS77018,central_europe,,ylw_circle
9931,57,5.2281290471,42.33333333,5.131601439,,MOU2-25,FRA,,43.98,4.31,0,12/30/99,,,,
9932,81.5,7.8528126596,76,6.271629241,Monsanto,NOZ-6,FRA,,44.12,4.33,0,12/30/99,CS77134,admixed,,forbidden
9933,76.75,6.3966136875,49,1,Monsanto,VED-10,FRA,,43.74,3.89,0,12/30/99,CS78839,admixed,,forbidden
9934,56,4.5460605657,43,5.715476066,,QUI-8,FRA,,44.07,4.08,0,12/30/99,,,,
9935,79.25,2.9860788112,73.75,4.573474245,Monsanto,BAU-15,FRA,,50.6,2.93,0,12/30/99,CS76694,western_europe,,blu_circle
9936,71.75,4.7871355388,46.75,0.957427108,,LCL-16,FRA,,50.47,3.46,0,12/30/99,,,,
9937,67,6.9282032303,47.75,3.095695937,Monsanto,CATS-6,FRA,,50.79,2.69,0,12/30/99,CS76760,western_europe,,blu_circle
9938,67.25,3.5,74,42.00793576,Monsanto,WAV-8,FRA,,50.65,2.99,0,12/30/99,CS78854,western_europe,,blu_circle
9939,75.25,2.0615528128,60.75,3.304037934,MPI,Aitba-2,MAR,,31.48,-7.45,,1999-12-30 0:00:00,CS76347,relict,,grn_circle
9940,67,5.9441848334,50,5.228129047,,Toufl-1,MAR,,31.47,-7.42,,12/30/99,,,,
9941,70,8.7559503577,42.5,3.785938897,MPI,Fei-0,POR,,40.92,-8.54,,12/30/99,CS76412,western_europe,,blu_circle
9942,65.6666666667,2.0816659995,110.6666667,6.658328118,MPI,Agu-1,ESP,,41.32,-1.34,,12/30/99,CS76409,spain,,pink_circle
9943,74,8.8317608663,61.5,5.196152423,MPI,Cdm-0,ESP,,39.73,-5.74,,12/30/99,CS76410,spain,,pink_circle
9944,75.75,5.6789083458,68,0,MPI,Don-0,ESP,,36.83,-6.36,,1999-12-30 0:00:00,CS76411,relict,Y,grn_circle
9945,113.5,2.3804761428,110,41.41658283,MPI,Leo-1,ESP,,41.8,-3.11,,12/30/99,CS76413,admixed,,forbidden
9946,61.5,4.9328828623,54.5,6.757711644,MPI,Mer-6,ESP,,38.92,-6.34,,12/30/99,CS76414,spain,,pink_circle
9947,104.5,3.3166247904,125,0,MPI,Ped-0,ESP,,40.74,-3.9,,1999-12-30 0:00:00,CS76415,relict,Y,grn_circle
9948,105,5.2915026221,NA,NA,MPI,Pra-6,ESP,,41.05,-3.54,,12/30/99,CS76416,spain,,pink_circle
9949,76.75,7.7620873481,61.5,8.185352772,MPI,Qui-0,ESP,,42.69,-6.93,,12/30/99,CS76417,western_europe,,blu_circle
9950,99,3,86.25,9.03234927,MPI,Vie-0,ESP,,42.63,0.76,,12/30/99,CS76418,spain,,pink_circle
9951,98.75,11.4127122105,109.6666667,15.30795,MPI,Kly-1,RUS,Kolyvan,51.3333,82.5667,Heike Schmuths,1999-12-30 0:00:00,CS76385,asia,,purple_circle
9952,86,2.9439202888,104.3333333,9.291573243,MPI,Kly-4,RUS,,51.32,82.55,,12/30/99,CS76384,asia,,purple_circle
9953,88,3.7416573868,93.25,5.188127472,MPI,Koz-2,RUS,,51.33,82.19,,12/30/99,CS76383,asia,,purple_circle
9954,97.5,3.8729833462,104.75,18.40968948,,Leb-3,RUS,,51.65,80.82,,12/30/99,,,,
9955,80.5,4.2031734043,73,4.242640687,MPI,Stepn-2,RUS,,54.09,60.46,,12/30/99,CS76377,asia,,purple_circle
9956,72.75,6.1305247192,61,4.546060566,MPI,Stepn-1,RUS,,54.06,60.48,,12/30/99,CS76378,asia,,purple_circle
9957,83.75,8.8081401745,85,21.21320344,MPI,Borsk-2,RUS,,53.04,51.75,,12/30/99,CS76421,asia,,purple_circle
9958,82,2.9439202888,76.5,4.509249753,MPI,Shigu-1,RUS,,53.33,49.48,,12/30/99,CS76375,asia,,purple_circle
9959,81.5,3.8729833462,78.75,4.272001873,MPI,Shigu-2,RUS,,53.33,49.48,,12/30/99,CS76374,asia,,purple_circle
9960,82.5,7.5055534995,66.66666667,3.055050463,MPI,Kidr-1,RUS,,51.31,57.56,,12/30/99,CS76376,asia,,purple_circle
9961,84.25,1.7078251277,81.5,4.041451884,,Krazo-2,RUS,,53.09,52,,12/30/99,,,,
9962,78,4.6904157598,71.75,2.5,MPI,Galdo-1,ITA,,40.57,15.32,,12/30/99,CS76423,italy_balkan_caucasus,,wht_circle
9963,75,2.9439202888,66.66666667,7.505553499,MPI,Lago-1,ITA,,39.18,16.26,,12/30/99,CS76367,italy_balkan_caucasus,,wht_circle
9964,70,2.9439202888,64.5,4.041451884,MPI,Mammo-1,ITA,,38.36,16.23,,12/30/99,CS76365,italy_balkan_caucasus,,wht_circle
9965,70.5,6.2449979984,56,3.605551275,MPI,Mammo-2,ITA,,38.38,16.22,,12/30/99,CS76364,italy_balkan_caucasus,,wht_circle
9966,90.5,3,80,2.828427125,MPI,Monte-1,ITA,,40.28,15.65,,12/30/99,CS76361,italy_balkan_caucasus,,wht_circle
9967,70,6.6833125519,67.33333333,2.081665999,,Moran-1,ITA,,39.83,16.17,,12/30/99,,,,
9968,66.75,3.8622100754,57.75,0.957427108,MPI,Timpo-1,ITA,,39.27,16.27,,12/30/99,CS76424,italy_balkan_caucasus,,wht_circle
9969,68.75,3.2015621187,69.25,6.898067362,MPI,Valsi-1,ITA,,40.18,16.45,,12/30/99,CS76425,italy_balkan_caucasus,,wht_circle
997,101.25,6.0759087112,87.5,1.732050808,GMI,Ale-Stenar-56-14,SWE,Ales Stenar,55.3833,14.05,Jon Ågren,2001-01-01 00:00:00,CS76653,south_sweden,,red_circle
9970,86.5,12.8711563842,81.75,10.0124922,MPI,Altenb-2,ITA,,46.37,11.24,,12/30/99,CS76353,central_europe,,ylw_circle
9971,70.5,4.2031734043,61,3.741657387,MPI,Bozen-1.1,ITA,,46.51,11.33,,12/30/99,CS76357,central_europe,,ylw_circle
9972,63,5.4772255751,58.75,0.957427108,MPI,Bozen-1.2,ITA,,46.51,11.33,,12/30/99,CS76358,central_europe,,ylw_circle
9973,94.25,3.7749172176,110,NA,MPI,Mitterberg-1-181,ITA,,46.36,11.28,,12/30/99,CS76354,central_europe,,ylw_circle
9974,94,5.5976185412,93.5,7.895146188,MPI,Castelfed-4-212,ITA,,46.34,11.29,,12/30/99,CS76355,central_europe,,ylw_circle
9975,79.25,5.8523499554,82.33333333,9.018499506,MPI,Castelfed-4-213,ITA,,46.34,11.29,,12/30/99,CS76356,central_europe,,ylw_circle
9976,79,4.3204937989,72.5,2.645751311,MPI,Rovero-1,ITA,,46.25,11.17,,12/30/99,CS76351,central_europe,,ylw_circle
9977,94.75,11.9268604419,91.75,9.069178574,,Vezzano-2.1,ITA,,46.63,10.82,,12/30/99,,,,
9978,80.25,7.2284161474,94.5,4.949747468,MPI,Vezzano-2.2,ITA,,46.63,10.82,,12/30/99,CS76350,central_europe,,ylw_circle
9979,82.5,7.7674534652,68.5,4.949747468,MPI,Voeran-1,ITA,,46.36,11.23,,12/30/99,CS76352,central_europe,,ylw_circle
9980,68.5,6.1373175465,60.5,4.509249753,MPI,Angel-1,ITA,,38.62,16.17,,12/30/99,CS76362,italy_balkan_caucasus,,wht_circle
9981,69.25,2.0615528128,55.5,2.380476143,MPI,Angit-1,ITA,,38.76,16.24,,12/30/99,CS76366,italy_balkan_caucasus,,wht_circle
9982,85.5,4.7958315233,79.25,6.396613687,MPI,Apost-1,ITA,,39.01,16.47,,12/30/99,CS76368,italy_balkan_caucasus,,wht_circle
9983,63,4.3969686528,58.5,5.916079783,MPI,Ciste-1,ITA,,41.62,12.87,,12/30/99,CS76359,admixed,,forbidden
9984,65.75,3.4034296428,56,0,MPI,Ciste-2,ITA,,41.62,12.87,,12/30/99,CS76360,admixed,,forbidden
9985,71,3.7416573868,63.5,5.446711546,MPI,Slavi-1,BUL,,41.43,23.65,,12/30/99,CS76419,italy_balkan_caucasus,,wht_circle
9986,89.3333333333,2.3094010768,86,NA,MPI,Jablo-1,BUL,,41.59,25.2,,12/30/99,CS76372,italy_balkan_caucasus,,wht_circle
9987,91,4,82.25,6.184658438,MPI,Lecho-1,BUL,,41.43,23.5,,12/30/99,CS76371,italy_balkan_caucasus,,wht_circle
9988,95.5,1.7320508076,112.3333333,8.020806277,MPI,Bak-2,GEO,Bakuriani,41.7942,43.4767,James Beck,1999-12-30 0:00:00,CS76392,italy_balkan_caucasus,,wht_circle
9989,103.5,5.8022983952,111,8.544003745,,Bak-7,GEO,Bakuriani,41.7942,43.4767,James Beck,1999-12-30 0:00:00,,,,
9990,83.75,4.3493294502,75,16.63329993,MPI,Lag2-2,GEO,Lagodechi,41.8296,46.2831,James Beck,1999-12-30 0:00:00,CS76390,italy_balkan_caucasus,,wht_circle
9991,90.5,11.0302614052,92.75,1.5,MPI,Vash-1,GEO,Vashlovani,41.2381,46.3728,James Beck,1999-12-30 0:00:00,CS76391,italy_balkan_caucasus,,wht_circle
9992,92.25,4.5,95.75,7.455423082,,Dog-4,TUR,Dogruyol,38.3011,42.2239,James Beck,1999-12-30 0:00:00,,,,
9993,97.75,2.7537852736,119.6666667,17.0098011,MPI,Nemrut-1,TUR,Nemrut Mountain,38.6425,42.2394,James Beck,1999-12-30 0:00:00,CS76398,admixed,,forbidden
9994,78,3.559026084,54.5,0.577350269,,Ey15-2,GER,Eyach,48.43,8.77,,1999-12-30 0:00:00,,,,
9995,64.25,8.6554414484,41.75,0.957427108,MPI,HKT2.4,GER,Heiligkreuztal 2,48.14,9.4,,1999-12-30 0:00:00,CS76404,central_europe,,ylw_circle
9996,61.3333333333,6.5064070986,38.25,0.957427108,MPI,Nie1-2,GER,Niederreutin,48.52,8.8,,1999-12-30 0:00:00,CS76402,central_europe,,ylw_circle
9997,70.25,3.9475730941,51.5,3.872983346,MPI,Rue3.1-31,GER,Rubgarten - 3,48.56,9.16,,1999-12-30 0:00:00,CS76406,central_europe,,ylw_circle
9998,68,3.9157800415,46.25,0.957427108,MPI,Star-8,GER,Starzach,48.43,8.82,,1999-12-30 0:00:00,CS76400,admixed,,forbidden
9999,72,3.559026084,54.25,6.652067348,MPI,TueSB30-3,GER,Tubingen - Schonblick 30,48.53,9.06,,1999-12-30 0:00:00,CS76403,central_europe,,ylw_circle
