accessionid;idFlat;Pot_position;Pot_row;Pot_column;Flat_position_16LD;T_germ;T_inf;T_repro;PostInf_duration;nSiliques;RosetteArea;RosetteDM;InfloDM;RootDM;ShootAlloc;RootAlloc;ReproAlloc;LUEinf;FvFm_mean;FvFm_sd;FvFm_median;FvFm_S;FvFm_Wmax;RAinf;ERinf;RERinf;DMinf;GRinf;RGRinf
7322;F13;D6;D;6;A_4_l;4;22.40840176;48;25.59159824;267;124.9147664;512.34;1133.16;407.696164;24.95329034;19.85665915;55.19005051;1.195413964;0.830911721;0.077039262;0.835294;0.399447868;0.695787914;31.2286916;11.22632712;179.7437957;256.17;37.331214;145.728282
7322;F31;F10;F;10;F_2_l;6;29.49970538;56;26.50029462;296;132.5886818;446.97;1326.82;513.20424;19.54399325;22.44011948;58.01588726;0.77366972;0.831185259;0.078449793;0.835294;0.381419301;0.703533338;33.14717045;7.085393252;106.8777992;223.485;25.64496207;114.750261
7323;F9;D6;D;6;B_4_l;3;20.48490466;40;19.51509534;166;66.39972472;151.2;738.91;273.117732;12.99831459;23.47930027;63.52238514;0.676965313;0.825003545;0.07542788;0.827451;0.394621117;0.82970545;16.59993118;5.323682605;160.3525505;75.6;11.23757761;148.6452065
7323;F25;E7;E;7;G_1_m;8;21.2794379;45;23.7205621;169;97.07324317;208.44;784.43;258.247338;16.66030784;20.64133636;62.6983558;0.810268543;0.829163056;0.084415841;0.835294;0.386695052;0.781980774;24.26831079;5.96764389;122.9513653;104.22;19.66384882;188.6763464
7328;F10;E3;E;3;C_1_r;9;16.76422991;37;20.23577009;na;50.96067155;65.14;456.89;177.361834;9.3138062;25.35943735;65.32675645;0.393251182;0.816196718;0.079449633;0.819608;0.427899923;0.759806046;12.74016789;3.652933785;143.362859;32.57;5.010086082;153.8251791
7328;F27;F10;F;10;H_4_r;9;15.36783467;34;18.63216533;155;37.19479354;51.43;459.03;191.132101;7.330470216;27.24262441;65.42690537;0.420109314;0.813648443;0.087660753;0.819608;0.461756115;0.756940896;9.298698385;2.674883091;143.8310493;25.715;3.906469804;151.9140503
7333;F6;C1;C;1;C_2_m;5;22.9488055;39;16.0511945;98;69.75206088;116.02;434.1;222.353093;15.01929336;28.78457451;56.19613213;0.385962042;0.82396979;0.08571493;0.831373;0.540504306;0.669546616;17.43801522;3.937004986;112.8856965;58.01;6.730411964;116.0215819
7333;F32;D10;D;10;B_2_m;7;22.13721594;40;17.86278406;na;78.40156514;156.06;637.43;275.835169;14.59425108;25.79525639;59.61049253;0.511519444;0.828765385;0.080832736;0.835294;0.550977992;0.831295163;19.60039129;5.14578515;131.2674088;78.03;10.02598126;128.4888025
7344;F7;C7;C;7;G_4_m;4;29.0909442;52;22.9090558;162;107.3079276;573.56;1009.73;319.376356;30.14506449;16.78572573;53.06920979;1.264059808;0.82889766;0.081312258;0.835294;0.532692923;0.833003158;26.8269819;5.848329525;109.0008848;286.78;33.91090959;118.2471218
7346;F9;C7;C;7;B_4_l;4;25.7824597;47;21.2175403;na;63.98795989;491.29;759.27;372.670213;30.26619367;22.95855573;46.7752506;1.934938908;0.824829031;0.080121365;0.827451;0.46533766;0.693387395;15.99698997;5.111379073;159.7606513;245.645;30.95319832;126.00785
7346;F23;A9;A;9;E_4_l;8;26.08770533;50;23.91229467;143;90.21479994;445.52;727.34;466.910419;27.1696571;28.47413355;44.35620936;1.256586698;0.827984598;0.083096431;0.835294;0.368075574;0.766848331;22.55369999;5.713410987;126.6623878;222.76;28.34067939;127.2251723
7347;F6;C9;C;9;C_2_m;4;21.79272098;40;18.20727902;96;70.20839199;290.12;490.7;308.753085;26.62694261;28.33706974;45.03598765;1.202203988;0.823387468;0.08279167;0.827451;0.528442052;0.768872031;17.552098;6.576426147;187.3401729;145.06;21.10120222;145.46534
7347;F29;E1;E;1;B_4_m;6;24.25199202;46;21.74800798;109;84.65626451;279.53;751.52;317.181166;20.73309141;23.52572571;55.74118289;0.804918279;0.826819234;0.080189039;0.831373;0.342358606;0.843216489;21.16406613;5.295629985;125.1089926;139.765;17.03534369;121.8856201
7349;F11;F2;F;2;F_2_r;5;31.24412618;59;27.75587382;290;100.8054358;348.9;922.71;466.075171;20.07843572;26.82161181;53.09995248;0.690615171;0.81973644;0.083594384;0.823529;0.313758562;0.742487031;25.20135895;4.929723707;97.80670393;174.45;17.40444083;99.76750259
7349;F32;B6;B;6;B_2_m;9;26.96764269;53;26.03235731;271;97.55583596;335.43;870.29;419.468341;20.639454;25.81044488;53.55010112;0.79980916;0.824152111;0.086506273;0.831373;0.408102699;0.606201953;24.38895899;5.826810372;119.4559057;167.715;19.50651281;116.3075027
7353;F12;A9;A;9;H_1_l;9;31.07163333;74;42.92836667;167;102.0849919;798.94;839.87;868.099237;31.86952237;34.62826752;33.50221012;2.051873812;0.830466505;0.078832352;0.835294;0.545337873;0.837116529;25.52124798;5.543720382;108.6099;399.47;52.36638038;131.0896447
7353;F30;B10;B;10;C_4_r;7;27.31468659;58;30.68531341;160;96.63257737;544.58;577.37;1094.945295;24.56498515;49.39093414;26.04408072;1.440907882;0.835891648;0.080764247;0.843329;0.408599077;0.656647149;24.15814434;5.847984534;121.0354664;272.29;34.8096606;127.840393
7372;F16;E3;E;3;H_2_r;6;32.74124572;65;32.25875428;228;120.6442135;455.19;1263.87;417.06737;21.30912259;19.52446169;59.16641572;0.718438752;0.828575827;0.075570104;0.831373;0.487595214;0.572941648;30.16105338;6.509069171;107.905203;227.595;21.66886954;95.20802102
7372;F29;B4;B;4;B_4_m;5;31.53163834;61;29.46836166;236;102.507776;592.96;1427.59;575.814828;22.83808476;22.1777318;54.98418345;1.181226458;0.830159685;0.082173111;0.835294;0.481385581;0.701670496;25.626944;5.8406528;113.955312;296.48;30.27122429;102.1020787
7373;F4;D2;D;2;D_2_m;3;33.91208371;59;25.08791629;150;120.192688;697.48;1115.12;511.328281;30.0129744;22.0027565;47.9842691;1.271058233;0.823848569;0.079950459;0.827451;0.484326382;0.733530514;30.048172;5.246701525;87.30483714;348.74;38.1929764;109.5170511
7373;F32;F4;F;4;B_2_m;6;30.69498097;57;26.30501903;132;141.0374728;678.61;1057.41;440.63825;31.17669023;20.24379574;48.57951403;1.087770087;0.830223871;0.079561915;0.835294;0.259818338;0.767697767;35.2593682;7.543794096;106.9757412;339.305;38.35408601;113.0371967
7378;F2;E9;E;9;H_1_m;10;29.63899606;59;29.36100394;173;101.3279743;540.16;950.73;1495.132111;18.08961823;50.07103281;31.83934896;1.236982155;0.822151536;0.081071041;0.827451;0.334933364;0.631988231;25.33199358;5.453433824;107.6392548;270.08;31.335224;116.0220083
7378;F26;E7;E;7;D_3_m;8;28.94715642;58;29.05284358;225;113.0606854;588.62;1175.18;645.292059;24.43327136;26.78569532;48.78103332;1.193318591;0.831739222;0.082030593;0.839216;0.580172953;0.771050229;28.26517135;6.690625008;118.3545807;294.31;33.72935445;114.6048535
7382;F8;D8;D;8;A_1_r;5;21.22214938;41;19.77785062;194;71.01458795;156.04;502.72;248.280341;17.20320398;27.37257978;55.42421624;0.619509672;0.829469694;0.076900933;0.835294;0.388130874;0.859194065;17.75364699;5.202593481;146.5218241;78.02;10.99855602;140.9709821
7382;F28;E3;E;3;G_3_r;6;22.56798911;44;21.43201089;304;55.42560361;187.39;757.54;280.704086;15.28922883;22.90276431;61.80800686;0.896773919;0.826967053;0.076568741;0.829916;0.281665972;0.789966755;13.8564009;3.872641065;139.7419536;93.695;12.42605894;132.6224339
7384;F9;B2;B;2;B_4_l;6;36.9289278;70;33.0710722;126;162.0364689;1108.92;1221.37;578.143817;38.12773712;19.8781837;41.99407918;1.553762314;0.833656351;0.080675853;0.839216;0.417287776;0.655634315;40.50911723;7.117022088;87.84469492;554.46;62.94153971;113.5186302
7384;F26;B4;B;4;D_3_m;8;31.57570862;61;29.42429138;158;164.2459053;856.74;1180.13;669.148686;31.66053525;24.72816206;43.61130269;1.269740459;0.832050015;0.082875524;0.839216;0.518451527;0.625189919;41.06147633;8.407328656;102.374895;428.37;52.13741779;121.7111791
7387;F16;E7;E;7;H_2_r;9;20.93744825;44;23.06255175;138;51.77438942;162.79;505.79;202.80479;18.68175826;23.27385012;58.04439162;1.026320572;0.820324188;0.078579578;0.823529;0.591845208;0.891538512;12.94359736;3.233863343;124.9213513;81.395;13.28428024;163.207571
7387;F22;F8;F;8;H_2_m;9;22.00417669;44;21.99582331;159;57.97121024;161.1;546.8;213.331517;17.48746076;23.15721;59.35532924;0.800880258;0.827580002;0.078563747;0.831373;0.24104016;0.70276243;14.49280256;3.265805998;112.6699265;80.55;11.60699945;144.0968275
7394;F13;F8;F;8;A_4_l;6;19.72216974;40;20.27783026;169;35.02622238;117.12;541.46;221.752423;13.30406525;25.18962351;61.50631124;0.901439117;0.820436031;0.079634925;0.823529;0.413463979;0.799279219;8.756555595;2.569775424;146.734375;58.56;7.893501746;134.7934041
7394;F17;C1;C;1;E_1_m;8;19.73524767;40;20.26475233;23;50.54928021;138.4;527.28;237.978254;15.31552436;26.33498371;58.34949193;0.84526264;0.825497932;0.083302449;0.831373;0.464124997;0.659708555;12.63732005;3.337237649;132.038978;69.2;10.68185451;154.3620593
7396;F13;D8;D;8;A_4_l;3;26.7409768;49;22.2590232;139;102.2076663;443.32;1023.7;370.988355;24.11958568;20.18425836;55.69615596;1.096524823;0.830264976;0.073756258;0.835294;0.294570718;0.846548793;25.55191658;6.942920189;135.8590885;221.66;28.01831079;126.4021961
7396;F28;A1;A;1;G_3_r;9;28.2304718;56;27.7695282;151;89.73136812;418.18;845.28;382.307077;25.40942797;23.22971958;51.36085244;1.132231031;0.821970254;0.079641771;0.827451;0.481770727;0.738542139;22.43284203;5.190111585;115.6810978;209.09;25.39915985;121.4747709
7404;F11;E9;E;9;F_2_r;3;26.56578611;49;22.43421389;134;113.7642061;414.49;826.23;374.891325;25.65530419;23.20430163;51.14039418;0.885231059;0.822195134;0.086713919;0.827451;0.662576522;0.810665348;28.44105153;7.349381222;129.2037535;207.245;25.17690216;121.4837615
7404;F20;F6;F;6;H_1_r;6;27.0861283;57;29.9138717;209;116.1685679;415.2;1188.72;490.51303;19.82398072;23.4198479;56.75617138;0.870093315;0.82610405;0.084318588;0.831373;0.403101007;0.738045568;29.04214198;6.982014164;120.2048762;207.6;25.26937358;121.7214527
7411;F5;C9;C;9;G_3_m;6;23.72870767;50;26.27129233;170;95.39354774;244.88;897.36;436.365293;15.5124274;27.64245723;56.84511537;0.661217828;0.837170749;0.073321951;0.839216;0.341269453;0.755110826;23.84838694;5.721598001;119.9577568;122.44;15.76897861;128.7894365
7411;F26;C3;C;3;D_3_m;6;25.78363569;52;26.21636431;230;96.72160356;313.32;1108.58;715.379797;14.65975585;33.47150888;51.86873528;0.859185072;0.835270004;0.079249755;0.839216;0.413826326;0.697522029;24.18040089;5.632146441;116.4609815;156.66;20.77543948;132.6148314
7413;F2;C3;C;3;H_1_m;2;26.76272975;52;25.23727025;180;43.94586543;90.7;670;332.738492;8.294933886;30.4304718;61.27459431;0.617894714;0.826398639;0.074020539;0.831373;0.441359018;0.713999867;10.98646636;2.470176237;112.4190507;45.35;6.788479491;149.6908377
7413;F30;A1;A;1;C_4_r;5;21.77624386;43;21.22375614;185;45.95837098;75.98;496.02;385.43134;7.9358171;40.25681257;51.80737033;0.443838399;0.825877101;0.078763095;0.828877;0.441216067;0.831516828;11.48959275;2.652242749;115.4193542;37.99;5.099522446;134.2332836
7418;F14;F8;F;8;A_1_l;5;29.8793178;56;26.1206822;na;124.2525718;246.98;1077.32;419.633853;14.1622344;24.06248679;61.77527881;0.380636851;0.827933223;0.076859314;0.831373;0.527650274;0.829016534;31.06314295;5.584429152;89.88834712;123.49;11.82377693;95.74683721
7418;F25;F10;F;10;G_1_m;10;26.44001714;53;26.55998286;327;89.08665254;380.44;1263.96;529.637001;17.49924219;24.36191292;58.1388449;1.033003;0.827089513;0.075318202;0.831373;0.473445817;0.721509347;22.27166314;5.452276299;122.4038875;190.22;23.00669483;120.9478227
7424;F12;E1;E;1;H_1_l;8;25.17272023;56;30.82727977;252;69.13064272;101.64;651.35;271.985022;9.91633921;26.53577074;63.54789005;0.319408218;0.814885793;0.077367801;0.819608;0.348195689;0.823045037;17.28266068;3.594740868;103.9984796;50.82;5.520223848;108.6230588
7424;F20;B10;B;10;H_1_r;10;21.80664297;44;22.19335703;155;62.71992292;134.21;720.99;701.723685;8.620204143;45.0711677;46.30862816;0.595103857;0.814133432;0.084309505;0.817778;0.329560378;0.663113143;15.67998073;3.924512803;125.144057;67.105;9.331217012;139.0539753
7427;F7;D8;D;8;G_4_m;5;34.61432677;79;44.38567323;42;73.75808354;820.73;215.54;157.802003;68.73371103;13.21545121;18.05083776;2.096730826;0.822102175;0.091688044;0.831373;0.485701253;0.633628046;18.43952089;4.256435405;115.4161063;410.365;38.66271185;94.21542249
7427;F25;F4;F;4;G_1_m;7;41.0427301;85;43.9572699;44;34.53428742;962.03;242.51;412.935523;59.47725244;25.52963041;14.99311715;4.620970372;0.828452462;0.08496016;0.835294;0.537816982;0.760899877;8.633571855;1.827519376;105.8379664;481.015;39.89547974;82.94019884
7458;F15;B2;B;2;F_4_r;9;27.41918257;51;23.58081743;115;65.98217918;865.29;550.87;217.925569;52.95255135;13.33623974;33.71120891;3.730083986;0.82309252;0.076675665;0.827451;0.430503512;0.74505487;16.4955448;3.586745436;108.718611;432.645;61.52976747;142.2176784
7458;F27;A1;A;1;H_4_r;11;28.12564269;56;27.87435731;122;83.61543554;365.38;603.35;334.953195;28.02674771;25.69283675;46.28041554;1.045042394;0.823446947;0.074369512;0.827451;0.276946428;0.884843316;20.90385889;4.569545108;109.2990805;182.69;21.84541874;119.5764341
7460;F15;C3;C;3;F_4_r;5;18.53827774;38;19.46172226;219;46.15828889;85;561.1;235.704012;9.639330151;26.72975047;63.63091938;0.456113246;0.826552404;0.080889895;0.831373;0.312187522;0.756234363;11.53957222;3.746315936;162.324732;42.5;5.263351747;123.8435705
7460;F30;D8;D;8;C_4_r;5;15.85966312;31;15.14033688;135;53.98924233;100.4;324.5;119.811013;18.43179183;21.99533517;59.572873;0.657262654;0.82815462;0.086934951;0.835294;0.474165683;0.695920081;13.49731058;6.630975679;245.6406274;50.2;8.871278174;176.7186887
7516;F5;E5;E;5;G_3_m;6;40.96574607;81;40.03425393;48;129.9992149;1581.08;284.46;621.091048;63.58321639;24.97720957;11.43957405;2.173358964;0.827806208;0.096110512;0.835294;0.527100311;0.419148008;32.49980373;6.990835853;107.5519703;790.54;70.63373977;89.34872336
7516;F31;E9;E;9;F_2_l;9;50.51704914;106;55.48295086;23;48.60998323;2610.6;303.34;339.297389;80.24621901;10.4295306;9.324250392;8.054303488;0.837764687;0.078423783;0.843137;0.28759231;0.748856726;12.15249581;2.572920833;105.8597704;1305.3;97.87988937;74.98650837
7517;F18;A9;A;9;A_2_l;8;37.59629211;100;62.40370789;49;184.6970267;2251.36;433.43;603.753742;68.46069801;18.35930398;13.17999802;2.83933005;0.827876908;0.092904854;0.835294;0.326658934;0.715896572;46.17425668;9.89455789;107.1436619;1125.68;131.1039545;116.466451
7518;F9;B8;B;8;B_4_l;5;30.50279244;80;49.49720756;94;96.68747338;1165.43;568.2;202.821081;60.18380797;10.47385514;29.3423369;3.103088647;0.827685971;0.08589052;0.835294;0.461814615;0.744083938;24.17186835;6.660179504;137.7671641;582.715;75.00745023;128.7206443
7518;F28;E1;E;1;G_3_r;7;34.73502235;92;57.26497765;36;60.7529178;1643.06;302.23;578.3549;65.10662415;22.91744373;11.97593211;6.664969669;0.828674875;0.085696405;0.835294;0.219008552;0.745405824;15.18822945;3.871444147;127.44883;821.53;101.2290886;123.2201972
7520;F7;C9;C;9;G_4_m;4;23.3841726;44;20.6158274;139;45.50869248;196.83;890.89;300.147407;14.18219053;21.62651889;64.19129057;0.968034407;0.818139911;0.087417231;0.823529;0.285075877;0.732212949;11.37717312;3.452575523;151.7325739;98.415;11.01349503;111.9087033
7520;F28;B4;B;4;G_3_r;4;24.42138813;47;22.57861187;197;72.09145129;201.66;1049.87;376.368129;12.38775304;23.11988215;64.4923648;0.616578147;0.820479934;0.080199644;0.823529;0.353266386;0.64116029;18.02286282;4.614689177;128.0232009;100.83;11.11250337;110.2102883
8214;F5;E1;E;1;G_3_m;4;24.79805855;44;19.20194145;na;65.44126778;144.73;528.14;334.484091;14.36734126;33.20422223;52.42843651;0.489837484;0.813161873;0.092687612;0.823529;0.397305744;0.773384138;16.36031695;3.558048735;108.7402141;72.365;8.013896491;110.7427139
8222;F1;F10;F;10;H_4_l;4;38.86259375;84;45.13740625;na;140.6966629;1376.06;679.05;490.483033;54.05655901;19.26792801;26.67551298;2.284262673;0.818143862;0.091912671;0.827451;0.416335194;0.73076722;35.17416573;7.344312565;104.3992432;688.03;80.3470338;116.7783873
8222;F30;A9;A;9;C_4_r;11;29.0454751;70;40.9545249;74;114.03354;1359.54;661.23;NA;NA;NA;NA;3.370438378;0.823323474;0.091858551;0.831373;0.410884082;0.606457485;28.508385;6.966031315;122.1751305;679.77;96.08575491;141.3503904
8230;F12;A5;A;5;H_1_l;6;41.05635475;87;45.94364525;49;67.563229;1198.33;641.01;657.09394;48.00167074;26.32130294;25.67702633;3.115402713;0.826566234;0.093592748;0.835294;0.296430913;0.663666638;16.89080725;3.500307836;103.6157652;599.165;52.62166672;87.825001
8230;F27;F2;F;2;H_4_r;8;48.71749462;134;85.28250538;25;29.71147253;2165.41;703.11;534.536038;63.63133536;15.7075297;20.66113494;11.52805952;0.840568604;0.073482982;0.847059;0.694731205;0.851738947;7.427868133;1.633255628;109.9410759;1082.705;85.62890595;79.08793804
8231;F16;F8;F;8;H_2_r;7;43.46655705;88;44.53344295;39;120.816556;1704.49;554.95;763.412997;56.38679756;25.2547179;18.35848454;2.224503553;0.8285765;0.089947987;0.835294;0.383477;0.709839244;30.204139;6.378070985;105.5827313;852.245;67.18921452;78.83790989
8231;F23;C5;C;5;E_4_l;6;39.41256191;77;37.58743809;41;112.012703;1497.55;393.5;549.311591;61.365906;22.50943438;16.12465962;2.342643699;0.828382305;0.089631381;0.835294;0.397157575;0.693196294;28.00317575;5.932450746;105.9246065;748.775;65.60146324;87.61171679
8240;F9;C9;C;9;B_4_l;6;32.79902008;66;33.20097992;79;91.85446263;910.46;364.22;232.775359;60.39714507;15.44160878;24.16124616;1.994838084;0.831864507;0.081681148;0.839216;0.292571066;0.557477211;22.96361566;5.042545534;109.7942417;455.23;45.80869505;100.627584
8240;F26;F4;F;4;D_3_m;4;35.2872655;66;30.7127345;49;102.5353243;882.47;268.12;446.794847;55.24467079;27.97039473;16.78493448;1.74517793;0.833712801;0.082070625;0.839216;0.423283432;0.615564338;25.63383108;5.051140073;98.52487632;441.235;44.73559626;101.3872342
8247;F11;F4;F;4;F_2_r;4;33.54296396;66;32.45703604;124;150.3960445;964.86;1068.25;651.255129;35.94369445;24.26104862;39.79525693;1.397098714;0.826243829;0.081023042;0.831373;0.399859168;0.72008514;37.59901113;8.054407308;107.1092971;482.43;52.5295301;108.8852893
8247;F18;C5;C;5;A_2_l;6;32.52136542;64;31.47863458;124;164.6645255;947.81;951.34;541.647294;38.8319834;22.19140833;38.97660827;1.365548397;0.826607217;0.079169317;0.831373;0.427788709;0.764441323;41.16613138;9.30388792;113.0041567;473.905;56.21434469;118.6194378
8249;F11;A5;A;5;F_2_r;3;37.02071862;68;30.97928138;70;110.1998616;660.09;648.36;468.989284;37.13713351;26.38567113;36.47719536;1.072791587;0.836150954;0.078782487;0.843137;0.461166114;0.661084852;27.5499654;4.915715075;89.21454172;330.045;29.5553711;89.5495193
8249;F24;E9;E;9;B_3_m;7;39.3815477;76;36.6184523;73;95.9858902;826.94;639.61;524.918835;41.52412458;26.35837558;32.11749985;1.489930419;0.836486708;0.077822233;0.843137;0.457840776;0.708793308;23.99647255;3.52106886;73.36638442;413.47;35.75307441;86.47078243
8256;F11;B2;B;2;F_2_r;7;29.47911586;58;28.52088414;148;122.3994078;432.7;870.94;441.927038;24.78850658;25.31710489;49.89438853;0.787972959;0.823668389;0.07708749;0.827451;0.403830935;0.724003846;30.59985195;6.157801239;100.6181541;216.35;24.1118559;111.4483748
8266;F2;A5;A;5;H_1_m;9;37.77400702;92;54.22599298;37;149.8980033;1666.13;498.33;541.277165;61.5776736;20.0047947;18.4175317;2.376793727;0.834090226;0.085435412;0.839216;0.34033252;0.797975423;37.47450083;7.674175319;102.3919619;833.065;89.0691585;106.9174176
8266;F22;B8;B;8;H_2_m;10;41.30664896;126;84.69335104;57;66.02176669;2414.04;964.7;842.867888;57.18295171;19.9655655;22.85148279;7.732910957;0.835353143;0.082710057;0.839216;0.424661209;0.631865759;16.50544167;3.291426724;99.70732045;1207.02;127.6351108;105.74399
8311;F8;E9;E;9;A_1_r;5;22.97976637;39;16.02023363;95;79.90580054;215.57;589.2;249.986549;20.43789159;23.70087668;55.86123173;0.865077307;0.824174156;0.075756495;0.829044;0.420792032;0.677263723;19.97645014;4.868865114;121.8651232;107.785;17.28117369;160.330043
8312;F14;C1;C;1;A_1_l;6;27.52707091;50;22.47292909;134;121.1275037;370.4;615.95;400.344578;26.71100081;28.87042211;44.41857708;0.71621632;0.823866031;0.089979504;0.831373;0.404506945;0.614691557;30.28187593;7.064723453;116.6493693;185.2;21.68837374;117.1078496
8312;F25;D2;D;2;G_1_m;7;28.71204239;54;25.28795761;210;124.284303;480.78;793.92;408.905824;28.55656551;24.28750353;47.15593096;0.889471937;0.824860712;0.087420606;0.831373;0.497455596;0.708079531;31.07107575;7.388502953;118.8967999;240.39;27.63684992;114.9667204
8325;F4;A5;A;5;D_2_m;4;26.49261215;52;25.50738785;222;69.56114516;461.16;1228.65;363.304001;22.46149019;17.69526684;59.84324297;1.555889761;0.802692446;0.084100029;0.807843;0.37133416;0.887632923;17.39028629;4.910393608;141.1820808;230.58;27.05736839;117.3448191
